Date/Time,环境:场地室外空气干球温度 [C](小时),热区: 空间102:区平均气温[C](小时),热区: 空间102:区域空气相对湿度[%](小时),热区:空间102:区空气CO2浓度[ppm](小时),人:区域热舒适Fanger模型PMV[](小时),人:区域热舒适Fanger模型PPD[%](小时),DOAS供电风机:风机电能 [KW.h](小时),热区: 空间102 VRF风机:风机电能 [KW.h](小时),VRF热泵:VRF热泵冷却电能[KW.h](小时),VRF热泵:VRF热泵加热电能[KW.h](小时)
 03/18  15:00:00,18.1,21.86071994,51.60810699,681.7394831,-0.392959112,8.230417904,0.383618639,0,0,0
 03/18  16:00:00,19.45,22.63576575,52.12275618,743.0552489,-0.268783793,6.53891389,0.383618639,0,0,0
 03/18  17:00:00,19.65,22.62873816,53.87280711,741.5103775,-0.216391907,5.972837006,0.383618639,0,0,0
 03/18  18:00:00,18.9375,22.1310194,54.02440801,643.9076702,-0.26049863,6.425634711,0.383618639,0,0,0
 03/18  19:00:00,17.85,21.50694336,53.87700314,530.8591235,-0.349622979,7.567675454,0.383618639,0,0,0
 03/18  20:00:00,16.5875,20.87738319,53.97174193,452.7909427,-1.449578417,48.17462758,0.383618639,0,0,0
 03/18  21:00:00,15.4125,20.42223956,54.28347742,422.9587426,-1.524448816,52.2302265,0.383618639,0,0,0
 03/18  22:00:00,14.5625,20.07374267,54.65478689,414.9231655,-1.578348003,55.1661162,0.383618639,0,0,0
 03/18  23:00:00,13.9875,19.81171517,54.85302425,412.7628388,-1.618006461,57.32424794,0.383618639,0,0,0
 03/18  24:00:00,13.675,18.04060629,60.65511907,412.2340263,-1.794700866,66.61718065,0,0,0,0
 03/19  01:00:00,13.6,17.50803679,62.37367276,412.0606123,-0.941114685,23.70757328,0,0,0,0
 03/19  02:00:00,13.5375,17.45734632,62.39255107,412.0028819,-0.952286429,24.15450894,0,0,0,0
 03/19  03:00:00,13.4375,17.40210704,62.49729175,411.9819306,-0.963953683,24.62700871,0,0,0,0
 03/19  04:00:00,13.2125,17.31673057,62.81193851,411.9743277,-0.978451769,25.22174645,0,0,0,0
 03/19  05:00:00,12.9125,17.20656426,63.14904903,411.9715687,-0.998167294,26.04309981,0,0,0,0
 03/19  06:00:00,12.55,17.08215019,63.48578999,411.9705682,-1.018927241,26.92419574,0,0,0,0
 03/19  07:00:00,12.2125,16.95501473,63.65958705,411.9702056,-1.043601678,27.9918915,0,0,0,0
 03/19  08:00:00,12.0375,18.25430401,58.50223228,411.9700683,-0.932767503,23.51262699,0.383618639,0,0,0
 03/19  09:00:00,12.4375,18.72565406,57.32126664,411.970017,-0.821186706,19.22591737,0.383618639,0,0,0
 03/19  10:00:00,13.2,20.54959435,56.38999698,619.9909923,-0.616671958,13.28696114,0.383618639,0,0,0
 03/19  11:00:00,13.875,20.88948904,59.01616636,726.6619004,-0.463665009,9.488941794,0.383618639,0,0,0
 03/19  12:00:00,14.35,21.07670913,59.1721002,735.095648,-0.436990638,8.985259797,0.383618639,0,0,0
 03/19  13:00:00,14.8125,20.93173717,58.89585194,683.3217945,-0.442133121,9.082112215,0.383618639,0,0,0
 03/19  14:00:00,15.375,21.2206222,57.75444963,670.8909419,-0.421388327,8.707641501,0.383618639,0,0,0
 03/19  15:00:00,16.1,21.50618598,57.70709903,680.7107368,-0.374216075,7.919741025,0.383618639,0,0,0
 03/19  16:00:00,17.0875,22.11625003,58.46077997,741.6551394,-0.29041159,6.779820837,0.383618639,0,0,0
 03/19  17:00:00,17.8125,22.20736914,60.54849033,740.058122,-0.233940257,6.1361166,0.383618639,0,0,0
 03/19  18:00:00,17.8125,21.82471791,61.4141102,642.9121903,-0.262548276,6.445922509,0.383618639,0,0,0
 03/19  19:00:00,17.325,21.32813789,61.07365355,527.9973878,-0.337824408,7.388973194,0.383618639,0,0,0
 03/19  20:00:00,16.5375,20.88266279,60.21328742,452.5986102,-1.410750201,46.0894568,0.383618639,0,0,0
 03/19  21:00:00,15.7,20.54722393,59.04194278,422.8964815,-1.475776339,49.58709982,0.383618639,0,0,0
 03/19  22:00:00,15.025,20.27098088,58.26083176,414.9054411,-1.52549799,52.2870895,0.383618639,0,0,0
 03/19  23:00:00,14.4875,20.03889486,57.81483808,412.7579993,-1.565897734,54.48779757,0.383618639,0,0,0
 03/19  24:00:00,14.175,18.26484803,64.03217863,412.2341051,-1.742058899,63.88862914,0,0,0,0
 03/20  01:00:00,13.9125,17.63674499,66.12694474,412.0601863,-0.901142586,22.14901295,0,0,0,0
 03/20  02:00:00,13.7375,17.53240817,66.35368524,412.0027424,-0.925569018,23.09329099,0,0,0,0
 03/20  03:00:00,13.575,17.44982478,66.75581744,411.9818853,-0.941707634,23.73110327,0,0,0,0
 03/20  04:00:00,13.375,17.3597431,67.11036003,411.9743126,-0.957602688,24.36941961,0,0,0,0
 03/20  05:00:00,13.1125,17.25745409,67.36605173,411.9715641,-0.976036289,25.12225249,0,0,0,0
 03/20  06:00:00,12.875,17.15611902,67.31657909,411.9705669,-0.997094792,25.99809589,0,0,0,0
 03/20  07:00:00,12.7375,17.08168775,67.01215366,411.9702054,-1.015585471,26.78082618,0,0,0,0
 03/20  08:00:00,12.6375,18.44529332,60.82927712,411.9700682,-0.898488974,22.19033506,0.383618639,0,0,0
 03/20  09:00:00,12.9125,18.94088653,58.22033814,411.970017,-0.786888016,18.0526254,0.383618639,0,0,0
 03/20  10:00:00,13.6,20.69262725,55.62600555,619.963531,-0.597149028,12.74705809,0.383618639,0,0,0
 03/20  11:00:00,14.4625,21.04048714,56.59145483,726.6818189,-0.458400914,9.386984565,0.383618639,0,0,0
 03/20  12:00:00,15.3625,21.36314948,55.49910156,735.2986291,-0.41949166,8.673706696,0.383618639,0,0,0
 03/20  13:00:00,16.2625,21.39886863,54.19625814,683.70771,-0.398166845,8.304420188,0.383618639,0,0,0
 03/20  14:00:00,17.1,21.81060429,52.43566477,671.3548481,-0.353097985,7.602802205,0.383618639,0,0,0
 03/20  15:00:00,17.8375,22.12807495,51.61290228,681.2072704,-0.298686931,6.857504665,0.383618639,0,0,0
 03/20  16:00:00,18.35,22.63107014,51.93584868,743.8770834,-0.224897622,6.065613055,0.383618639,0,0,0
 03/20  17:00:00,18.375,22.49875887,53.1157627,740.2153074,-0.208908557,5.908168906,0.383618639,0,0,0
 03/20  18:00:00,18.05,22.00874004,53.09721459,642.8912204,-0.267074146,6.49917464,0.383618639,0,0,0
 03/20  19:00:00,17.525,21.50620129,52.71941959,527.9597605,-0.344161671,7.477604359,0.383618639,0,0,0
 03/20  20:00:00,16.925,21.12781152,52.79158813,452.5844334,-1.40416578,45.73604386,0.383618639,0,0,0
 03/20  21:00:00,16.325,20.90125414,53.24916985,422.8961664,-1.440863308,47.70122252,0.383618639,0,0,0
 03/20  22:00:00,15.7875,20.70930692,53.63014692,414.906226,-1.466356119,49.07660117,0.383618639,0,0,0
 03/20  23:00:00,15.4125,20.56005419,53.56793586,412.758372,-1.490335864,50.37554002,0.383618639,0,0,0
 03/20  24:00:00,15.1125,18.76754169,59.53927833,412.2344572,-1.657446197,59.40604207,0,0,0,0
 03/21  01:00:00,14.8125,18.07710118,61.62084479,412.0604582,-0.824955682,19.3569345,0,0,0,0
 03/21  02:00:00,14.5125,17.94795662,61.36545224,412.0028859,-0.852626577,20.34247486,0,0,0,0
 03/21  03:00:00,14.2125,17.82939302,61.25452014,411.9819486,-0.876624303,21.22343999,0,0,0,0
 03/21  04:00:00,13.85,17.6999966,61.38763241,411.9743384,-0.900001749,22.10470009,0,0,0,0
 03/21  05:00:00,13.45,17.55720161,61.77387885,411.9715739,-0.925106335,23.07570293,0,0,0,0
 03/21  06:00:00,13.05,17.41277716,62.40595407,411.9705705,-0.948796957,24.01501273,0,0,0,0
 03/21  07:00:00,12.7125,17.28232818,63.06461864,411.9702066,-0.971729937,24.9453001,0,0,0,0
 03/21  08:00:00,12.5375,18.57967408,57.92458706,411.9700686,-0.86153596,20.80600122,0.383618639,0,0,0
 03/21  09:00:00,12.8125,19.0418025,56.15839999,411.9700171,-0.752359214,16.92286043,0.383618639,0,0,0
 03/21  10:00:00,13.5625,20.83708145,53.95719426,619.9696297,-0.558665956,11.82768641,0.383618639,0,0,0
 03/21  11:00:00,14.65,21.29460699,54.66394982,726.7305218,-0.404739248,8.415033264,0.383618639,0,0,0
 03/21  12:00:00,15.9125,21.7311706,53.28154846,735.4773663,-0.350611823,7.566123733,0.383618639,0,0,0
 03/21  13:00:00,17.275,21.90886362,51.14646476,684.0452144,-0.313947704,7.050190076,0.383618639,0,0,0
 03/21  14:00:00,18.8,22.52089152,48.2103452,671.891062,-0.248701236,6.29950013,0.383618639,0,0,0
 03/21  15:00:00,20.4,23.09679238,46.40630967,682.0821921,-0.161344732,5.551985626,0.383618639,0,0,0
 03/21  16:00:00,21.6875,23.8021567,46.09219195,743.4242401,-0.054534696,5.087818074,0.383618639,0,0,0
 03/21  17:00:00,21.975,23.85434114,46.10452482,741.9430379,-0.004631566,5.001123299,0.383618639,0,0,0
 03/21  18:00:00,21.65,23.47644572,44.89778575,644.4107713,-0.045299753,5.056365438,0.383618639,0,0,0
 03/21  19:00:00,21.0625,23.00562441,43.82635423,528.9662064,-0.12436426,5.334532044,0.383618639,0,0,0
 03/21  20:00:00,20.3,22.63060478,43.75093227,453.100238,-1.181755733,34.36446553,0.383618639,0,0,0
 03/21  21:00:00,19.5,22.38440312,44.71620679,423.1014379,-1.216027779,36.03498346,0.383618639,0,0,0
 03/21  22:00:00,18.7,22.14890947,46.54572013,414.9777849,-1.236537747,37.05222247,0.383618639,0,0,0
 03/21  23:00:00,17.9625,21.92144396,48.46120946,412.7812972,-1.256423717,38.04933907,0.383618639,0,0,0
 03/21  24:00:00,17.325,20.0035943,56.14642936,412.2468159,-1.420986461,46.71326594,0,0,0,0
 03/22  01:00:00,16.6625,19.07520916,61.17523968,412.0638106,-0.607520183,12.74400431,0,0,0,0
 03/22  02:00:00,16.025,18.83381066,63.01355044,412.004204,-0.643327974,13.69107831,0,0,0,0
 03/22  03:00:00,15.425,18.63067931,63.97441558,411.9824521,-0.673496958,14.53386369,0,0,0,0
 03/22  04:00:00,14.825,18.43162465,64.13164012,411.9745261,-0.706709691,15.50776859,0,0,0,0
 03/22  05:00:00,14.2875,18.24448796,63.52317949,411.9716427,-0.743740218,16.64913962,0,0,0,0
 03/22  06:00:00,13.9125,18.09927188,62.33517368,411.9705956,-0.778311394,17.76694857,0,0,0,0
 03/22  07:00:00,13.8625,18.03867605,61.05484323,411.9702158,-0.802333109,18.57293556,0,0,0,0
 03/22  08:00:00,14.2125,19.57621441,55.2581389,411.9700718,-0.670609833,14.64353909,0.383618639,0,0,0
 03/22  09:00:00,15.0875,20.43380884,54.07425364,411.9700179,-0.505271733,10.35226169,0.383618639,0,0,0
 03/22  10:00:00,16.5,22.24564113,55.6952219,620.3165937,-0.2781981,6.880948648,0.383618639,0,0,0
 03/22  11:00:00,18.0375,22.75685941,61.87090852,727.8640634,-0.093662839,5.189369066,0.383618639,0,0,0
 03/22  12:00:00,19.0375,23.11040317,66.11256872,736.7722504,-0.007379757,5.010620413,0.383618639,0,0,0
 03/22  13:00:00,18.8625,22.86593976,68.66815051,684.7693044,0.007371229,5.007350803,0.383618639,0,0,0
 03/22  14:00:00,17.6,22.62611587,67.28470512,671.5172118,-0.0327335,5.026877644,0.383618639,0,0,0
 03/22  15:00:00,15.875,22.15453575,63.48803817,680.3527081,-0.112757711,5.280167677,0.383618639,0,0,0
 03/22  16:00:00,14.3875,21.98669621,58.11014514,741.9334226,-0.183953347,5.704403047,0.383618639,0,0,0
 03/22  17:00:00,13.4625,21.45182017,52.91698631,737.5321608,-0.277736973,6.627740816,0.383618639,0,0,0
 03/22  18:00:00,13.0125,20.69350051,47.46926427,640.5472214,-0.413899141,8.626458161,0.383618639,0,0,0
 03/22  19:00:00,12.9,20.01654618,42.23508647,528.934647,-0.552484318,11.42724674,0.383618639,0,0,0
 03/22  20:00:00,13.025,19.70229922,37.56485023,452.0021843,-1.643328615,58.69704445,0.383618639,0,0,0
 03/22  21:00:00,13.2875,19.73661188,34.40028674,422.7024497,-1.671186656,60.20366539,0.383618639,0,0,0
 03/22  22:00:00,13.4625,19.80350765,33.12944169,414.85023,-1.671842121,60.2390027,0.383618639,0,0,0
 03/22  23:00:00,13.375,19.77381093,33.21434537,412.7431816,-1.675820224,60.45323431,0.383618639,0,0,0
 03/22  24:00:00,13.05,18.23547586,37.4001019,412.2266229,-1.822830977,68.08460783,0,0,0,0
 03/23  01:00:00,12.5875,17.69915797,40.45688687,412.0579691,-0.950163985,24.0703028,0,0,0,0
 03/23  02:00:00,12.0875,17.49697804,42.75132084,412.0017784,-0.978607942,25.22880574,0,0,0,0
 03/23  03:00:00,11.5875,17.30733037,44.56105307,411.9814665,-1.006445087,26.39301023,0,0,0,0
 03/23  04:00:00,11.0875,17.11971229,45.61909391,411.9741322,-1.036767857,27.69469152,0,0,0,0
 03/23  05:00:00,10.7125,16.96052658,45.59499022,411.9714874,-1.069077387,29.11802695,0,0,0,0
 03/23  06:00:00,10.4125,16.82706044,44.66603603,411.970535,-1.099975168,30.51417333,0,0,0,0
 03/23  07:00:00,10.2375,16.7229076,43.08168566,411.9701923,-1.130707637,31.93443603,0,0,0,0
 03/23  08:00:00,10.1375,17.96507397,37.82652872,411.9700637,-1.030498281,27.52628428,0.383618639,0,0,0
 03/23  09:00:00,10.6,18.36602726,35.26102954,411.9700159,-0.941534486,23.72470757,0.383618639,0,0,0
 03/23  10:00:00,11.4,20.13416767,34.65559515,620.0607321,-0.75635589,17.330059,0.383618639,0,0,0
 03/23  11:00:00,12.0125,20.4566422,36.00706082,726.8888178,-0.614239487,12.91606102,0.383618639,0,0,0
 03/23  12:00:00,12.3875,20.58550766,35.81833163,735.415801,-0.602399733,12.61055037,0.383618639,0,0,0
 03/23  13:00:00,12.625,20.34272188,35.13611456,683.6156041,-0.619614208,13.06251809,0.383618639,0,0,0
 03/23  14:00:00,12.8875,20.53474293,34.03811448,671.0746404,-0.617740217,13.00878598,0.383618639,0,0,0
 03/23  15:00:00,13.3125,20.74433473,33.60980521,680.7651287,-0.58649867,12.2111054,0.383618639,0,0,0
 03/23  16:00:00,14,21.31974118,33.76202217,741.541844,-0.51760366,10.6262932,0.383618639,0,0,0
 03/23  17:00:00,14.8,21.42030228,34.31090117,739.889444,-0.474604249,9.704617187,0.383618639,0,0,0
 03/23  18:00:00,15.35,21.13890908,33.41954622,642.946285,-0.502661379,10.29473146,0.383618639,0,0,0
 03/23  19:00:00,15.1875,20.70105877,31.62936388,528.1703865,-0.570241367,11.8283458,0.383618639,0,0,0
 03/23  20:00:00,14.25,20.13135518,29.86342256,452.7242519,-1.656857368,59.42569697,0.383618639,0,0,0
 03/23  21:00:00,13.05,19.51445381,28.53570314,422.952807,-1.757013486,64.77179413,0.383618639,0,0,0
 03/23  22:00:00,12.1,19.04319244,28.21366664,414.9265806,-1.837918416,68.95792436,0.383618639,0,0,0
 03/23  23:00:00,11.55,18.82379151,28.50489858,412.7651299,-1.87841363,70.99083029,0.383618639,0,0,0
 03/23  24:00:00,11.3375,17.3884304,32.2082072,412.2336931,-2.021899684,77.58712912,0,0,0,0
 03/24  01:00:00,11.3,17.00782836,34.95673676,412.0601377,-1.127005643,31.76083131,0,0,0,0
 03/24  02:00:00,11.2375,16.94072196,37.71123533,412.0025165,-1.13218125,32.0024513,0,0,0,0
 03/24  03:00:00,11.0125,16.83906908,40.98531526,411.9817283,-1.138334016,32.29100992,0,0,0,0
 03/24  04:00:00,10.525,16.67265595,44.2125068,411.9742266,-1.152820697,32.97555634,0,0,0,0
 03/24  05:00:00,9.8625,16.4536625,46.76632318,411.9715207,-1.180204621,34.28696605,0,0,0,0
 03/24  06:00:00,9.1,16.2064876,48.61122326,411.9705461,-1.21562316,36.01618661,0,0,0,0
 03/24  07:00:00,8.425,15.9716857,49.67731379,411.9701957,-1.255738027,38.01586481,0,0,0,0
 03/24  08:00:00,8.075,17.14360804,46.00063107,411.9700645,-1.159353715,33.37722743,0.383618639,0,0,0
 03/24  09:00:00,8.8125,17.5744691,45.22672316,411.970016,-1.061792837,28.79585916,0.383618639,0,0,0
 03/24  10:00:00,10.2375,19.48258822,44.93898749,614.7066311,-0.84962852,20.53805244,0.383618639,0,0,0
 03/24  11:00:00,11.425,20.02036579,46.75474469,726.4835289,-0.667624929,14.36590243,0.383618639,0,0,0
 03/24  12:00:00,12.2375,20.28458165,45.03489265,735.0324922,-0.637663989,13.5375657,0.383618639,0,0,0
 03/24  13:00:00,12.9375,20.18942324,41.73810854,683.4108428,-0.649526032,13.86525538,0.383618639,0,0,0
 03/24  14:00:00,13.825,20.60055912,37.91569587,671.123397,-0.63017651,13.34250083,0.383618639,0,0,0
 03/24  15:00:00,15.1375,21.13301119,35.3575527,681.1536357,-0.559706518,11.57245335,0.383618639,0,0,0
 03/24  16:00:00,16.5125,21.93903687,35.32705156,742.3765697,-0.446336732,9.193794261,0.383618639,0,0,0
 03/24  17:00:00,16.75,21.9398735,37.08611124,740.8218865,-0.392648639,8.213413126,0.383618639,0,0,0
 03/24  18:00:00,16.0375,21.28506919,37.96922886,643.3836908,-0.464893421,9.543452146,0.383618639,0,0,0
 03/24  19:00:00,14.8875,20.52604209,38.35886973,530.5547662,-0.570415719,11.84428423,0.383618639,0,0,0
 03/24  20:00:00,13.5875,19.74606881,39.37260716,452.6496842,-1.682670397,60.8153778,0.383618639,0,0,0
 03/24  21:00:00,12.35,19.08300647,40.97890273,422.9092202,-1.781318234,66.0445106,0.383618639,0,0,0
 03/24  22:00:00,11.4,18.69139248,41.92088911,414.9069925,-1.845594459,69.34781106,0.383618639,0,0,0
 03/24  23:00:00,10.85,18.48573736,42.33195517,412.7574233,-1.880785435,71.10827947,0.383618639,0,0,0
 03/24  24:00:00,10.5125,17.02996217,46.4977842,412.2305105,-2.027808761,77.83686911,0,0,0,0
 03/25  01:00:00,10.3375,16.61585656,48.20454491,412.0588409,-1.143150453,32.51810041,0,0,0,0
 03/25  02:00:00,10.175,16.51885691,49.02977355,412.0019655,-1.160948924,33.36198857,0,0,0,0
 03/25  03:00:00,9.975,16.41974592,49.84449892,411.9814974,-1.179093503,34.23249618,0,0,0,0
 03/25  04:00:00,9.65,16.29390517,51.2083265,411.9741336,-1.197747212,35.13798055,0,0,0,0
 03/25  05:00:00,9.1875,16.13039606,52.76550104,411.9714847,-1.221732231,36.31698189,0,0,0,0
 03/25  06:00:00,8.75,15.96545997,54.25168927,411.9705327,-1.248504452,37.65132077,0,0,0,0
 03/25  07:00:00,8.475,15.83705076,55.54663777,411.970191,-1.271656077,38.81998359,0,0,0,0
 03/25  08:00:00,8.4625,17.11686107,51.77373985,411.9700631,-1.155924073,33.22955097,0.383618639,0,0,0
 03/25  09:00:00,8.8125,17.51417485,50.85145327,411.9700157,-1.048083288,28.18863338,0.383618639,0,0,0
 03/25  10:00:00,9.6875,19.29445824,48.84170653,616.3546514,-0.860342094,20.90071524,0.383618639,0,0,0
 03/25  11:00:00,11.1,19.87180871,49.19759116,726.4580744,-0.685943457,14.8928161,0.383618639,0,0,0
 03/25  12:00:00,12.8875,20.41127991,47.24771989,735.3924146,-0.627152974,13.26563537,0.383618639,0,0,0
 03/25  13:00:00,14.7875,20.74342348,43.97835747,684.2200119,-0.576763791,11.97151868,0.383618639,0,0,0
 03/25  14:00:00,16.625,21.47092864,39.56025753,672.2299815,-0.504200145,10.33064046,0.383618639,0,0,0
 03/25  15:00:00,18.175,22.0464894,35.72287659,682.4849419,-0.428433126,8.833706843,0.383618639,0,0,0
 03/25  16:00:00,19.1375,22.68134884,33.70547095,743.8307525,-0.348434613,7.543931004,0.383618639,0,0,0
 03/25  17:00:00,19.2125,22.64677956,32.93521109,742.363876,-0.319429067,7.122801979,0.383618639,0,0,0
 03/25  18:00:00,18.6625,22.21058328,31.67802017,644.7453512,-0.358238009,7.684949436,0.383618639,0,0,0
 03/25  19:00:00,17.8375,21.62368273,31.50397705,529.139453,-0.444004221,9.132755358,0.383618639,0,0,0
 03/25  20:00:00,16.8125,21.08073519,32.96393242,453.1713577,-1.520615389,52.02202387,0.383618639,0,0,0
 03/25  21:00:00,15.775,20.67753302,35.37177294,423.1234535,-1.572416922,54.84300996,0.383618639,0,0,0
 03/25  22:00:00,14.9,20.33286789,37.97987068,414.9838208,-1.60849613,56.80734529,0.383618639,0,0,0
 03/25  23:00:00,14.1625,20.01341162,40.23231581,412.7831344,-1.641530553,58.60059965,0.383618639,0,0,0
 03/25  24:00:00,13.5875,18.17217461,46.51379974,412.2413444,-1.818304899,67.82139669,0,0,0,0
 03/26  01:00:00,13.025,17.5267301,49.96650601,412.0630214,-0.967585908,24.77637916,0,0,0,0
 03/26  02:00:00,12.3625,17.30626167,51.82772335,412.0036653,-0.99750752,26.01635045,0,0,0,0
 03/26  03:00:00,11.6,17.06259177,53.30523328,411.9821613,-1.032795275,27.52293838,0,0,0,0
 03/26  04:00:00,10.675,16.77974814,54.31211817,411.9743835,-1.075767391,29.41944518,0,0,0,0
 03/26  05:00:00,9.675,16.47328853,54.9530358,411.971576,-1.126248711,31.72885379,0,0,0,0
 03/26  06:00:00,8.8,16.18931701,55.33794396,411.9705652,-1.177151066,34.14127183,0,0,0,0
 03/26  07:00:00,8.3125,15.99344808,55.25220439,411.9702024,-1.219939659,36.22867062,0,0,0,0
 03/26  08:00:00,8.3875,17.26693423,50.7600003,411.9700667,-1.112043743,31.18028863,0.383618639,0,0,0
 03/26  09:00:00,9.0625,17.72353034,49.82710547,411.9700165,-1.000862499,26.15831966,0.383618639,0,0,0
 03/26  10:00:00,10.4,19.61729848,48.28623661,614.6820503,-0.796953499,18.70364865,0.383618639,0,0,0
 03/26  11:00:00,12.25,20.3544007,49.34754471,726.598385,-0.598072347,12.50275314,0.383618639,0,0,0
 03/26  12:00:00,14.375,21.06994588,47.85861337,735.6385944,-0.508108313,10.41994558,0.383618639,0,0,0
 03/26  13:00:00,16.6375,21.53187848,44.9404424,684.5444414,-0.433211112,8.91790562,0.383618639,0,0,0
 03/26  14:00:00,18.8125,22.35207761,40.98500613,672.6445279,-0.341584614,7.450062642,0.383618639,0,0,0
 03/26  15:00:00,20.6,23.02315256,37.27339743,682.978412,-0.242902832,6.235254082,0.383618639,0,0,0
 03/26  16:00:00,21.825,23.72456966,34.4951454,744.4477484,-0.152278075,5.498965178,0.383618639,0,0,0
 03/26  17:00:00,22.3875,23.84087329,32.90923027,743.2492412,-0.112218956,5.261172804,0.383618639,0,0,0
 03/26  18:00:00,22.3125,23.51221533,31.40997886,645.7612555,-0.150066194,5.480186343,0.383618639,0,0,0
 03/26  19:00:00,21.6375,23.06909193,30.27045229,529.9104829,-0.215964021,5.977971078,0.383618639,0,0,0
 03/26  20:00:00,20.55,22.6348957,30.73141,453.5758517,-1.270748379,38.77715619,0.383618639,0,0,0
 03/26  21:00:00,19.2875,22.2601814,32.53998963,423.2842619,-1.31273599,40.92645473,0.383618639,0,0,0
 03/26  22:00:00,17.925,21.84741136,34.41180686,415.0378343,-1.353180099,43.03543323,0.383618639,0,0,0
 03/26  23:00:00,16.5875,21.39746659,35.96712227,412.7993584,-1.404545768,45.75578446,0.383618639,0,0,0
 03/26  24:00:00,15.225,19.26427698,41.59693581,412.252561,-1.606535656,56.67126356,0,0,0,0
 03/27  01:00:00,13.825,18.18844857,44.72400989,412.065129,-0.826236952,19.40934242,0,0,0,0
 03/27  02:00:00,12.4875,17.76931151,46.18703876,412.0044076,-0.890942173,21.76499956,0,0,0,0
 03/27  03:00:00,11.125,17.36198466,47.18262447,411.9824022,-0.953129453,24.19522401,0,0,0,0
 03/27  04:00:00,9.725,16.94551322,47.67690258,411.9744541,-1.02158763,27.04439523,0,0,0,0
 03/27  05:00:00,8.5125,16.56875327,47.90607312,411.9715942,-1.089058283,30.02101636,0,0,0,0
 03/27  06:00:00,7.5375,16.25211788,48.1351399,411.9705691,-1.147733105,32.7375038,0,0,0,0
 03/27  07:00:00,7.0125,16.03907242,48.28065529,411.9702028,-1.194015406,34.95679525,0,0,0,0
 03/27  08:00:00,7.275,17.30834798,44.86041851,411.9700665,-1.086216273,30.0058142,0.383618639,0,0,0
