日期-时间,环境:工地室外空气干球温度[C](小时),热区:第102空间:区平均气温[C](每小时),热区:空间102:区域空气相对湿度[%](小时),热区:空间102:区空气CO2浓度[ppm](小时),人:区域热舒适Fanger模型PMV[](小时),人群:区域热舒适Fanger模型PPD[%](小时),DOAS供电风机:风机电能[Kwh](小时),VRF热泵：VRF热泵冷却电能[Kwh](小时),VRF热泵：VRF热泵加热电能[Kwh](小时)
 01/10  24:00:00,5.575,14.47072593,34.96788872,410.8564859,-0.665662313,14.93374748,0,0,0
 01/11  01:00:00,5.375,13.31338699,38.83644933,410.8386883,-0.897594894,22.01323151,0,0,0
 01/11  02:00:00,5.2375,13.18035289,40.27462319,410.8331067,-0.917884836,22.79311815,0,0,0
 01/11  03:00:00,5.0125,13.06027659,41.39676529,410.8311107,-0.932882799,23.38108346,0,0,0
 01/11  04:00:00,4.7125,12.92398333,42.11637491,410.8303968,-0.951449473,24.12125989,0,0,0
 01/11  05:00:00,4.35,12.77766278,42.2541923,410.8301417,-0.972217902,24.96542014,0,0,0
 01/11  06:00:00,3.95,12.62021018,41.86290118,410.8300505,-0.996753177,25.98412062,0,0,0
 01/11  07:00:00,3.6125,12.47670019,41.15063092,410.830018,-1.021452935,27.03238106,0,0,0
 01/11  08:00:00,3.4375,17.34561492,29.21430108,410.8300047,-1.639786821,58.1713588,5.415881507,0,29.63143141
 01/11  09:00:00,4.275,17.99963556,27.68127333,410.8300007,-1.430021505,47.11810928,5.415881507,0,24.80675693
 01/11  10:00:00,5.7375,18.00018503,31.58804389,572.9830904,-1.405020069,45.78023622,5.415881507,0,11.34608641
 01/11  11:00:00,6.8,18.00124311,33.5617172,616.4501673,-1.384216144,44.67249853,5.415881507,0,11.53922205
 01/11  12:00:00,7.35,18.00170594,33.42738055,614.8640043,-1.37618893,44.24707562,5.415881507,0,10.15048937
 01/11  13:00:00,7.625,18.00185499,31.69612186,575.1695446,-1.379768865,44.43669323,5.415881507,0,11.89501996
 01/11  14:00:00,7.825,18.0017153,30.17654077,571.0112884,-1.38407297,44.66484733,5.415881507,0,10.50877377
 01/11  15:00:00,8.0875,18.0015543,29.38080598,578.9292545,-1.378721643,44.38118451,5.415881507,0,9.488784691
 01/11  16:00:00,8.45,17.80584299,30.19850119,622.1092855,-1.387448566,44.84446623,5.415881507,0,4.102452024
 01/11  17:00:00,8.5375,17.94053133,29.97976088,615.7754383,-1.381628378,44.53556855,5.415881507,0,7.859226011
 01/11  18:00:00,8.3125,18.00075772,29.20236397,542.9522825,-1.376199325,44.24784883,5.415881507,0,11.52704218
 01/11  19:00:00,7.95,18.00042404,28.71568031,471.2102966,-1.379851614,44.44106378,5.415881507,0,14.36317146
 01/11  20:00:00,7.4875,18.00004433,28.58108926,427.5698838,-1.382740745,44.59417729,5.415881507,0,16.10574982
 01/11  21:00:00,7.05,17.99977982,29.01759849,413.8376695,-1.380634845,44.48254243,5.415881507,0,16.6889172
 01/11  22:00:00,6.7125,17.99971949,29.85828431,411.3697706,-0.410506363,8.51229598,5.415881507,0,17.08343451
 01/11  23:00:00,6.475,17.99970635,30.72709914,410.92678,-0.404724446,8.413471986,5.415881507,0,17.32600343
 01/11  24:00:00,6.275,14.64478711,39.17099589,410.8569733,-0.629831317,13.88706222,0,0,0
 01/12  01:00:00,6.075,13.54190721,43.17904231,410.8388866,-0.849808881,20.24066771,0,0,0
 01/12  02:00:00,5.875,13.40458451,44.75120914,410.833183,-0.869080236,20.94339752,0,0,0
 01/12  03:00:00,5.6125,13.28072867,46.20539841,410.8311396,-0.883366834,21.47477788,0,0,0
 01/12  04:00:00,5.25,13.13958268,47.33372993,410.8304077,-0.8996295,22.09010916,0,0,0
 01/12  05:00:00,4.85,12.98759273,47.98198246,410.8301457,-0.919600988,22.86024597,0,0,0
 01/12  06:00:00,4.45,12.83430402,48.40345279,410.830052,-0.940961215,23.70170302,0,0,0
 01/12  07:00:00,4.1125,12.693105,48.63203079,410.8300186,-0.962438726,24.56573761,0,0,0
 01/12  08:00:00,3.9375,17.33040864,35.83616853,410.8300049,-1.596917411,55.97908755,5.415881507,0,29.54359366
 01/12  09:00:00,4.15,17.99974948,33.98537069,410.8300008,-1.390653969,45.01436608,5.415881507,0,26.06120284
 01/12  10:00:00,4.675,18.00044927,37.02480358,572.8644377,-1.370485722,43.94605558,5.415881507,0,14.5165741
 01/12  11:00:00,5.275,18.00130447,38.32111351,616.0627242,-1.354223494,43.08866192,5.415881507,0,13.41842595
 01/12  12:00:00,5.875,18.00150155,38.22739152,614.4223441,-1.34903034,42.81602423,5.415881507,0,12.05345713
 01/12  13:00:00,6.5375,18.00138008,37.37260772,574.8329895,-1.348932896,42.81090543,5.415881507,0,13.13194874
 01/12  14:00:00,7.2375,18.00119748,37.24018576,570.8290907,-1.34710201,42.71492515,5.415881507,0,10.9779164
 01/12  15:00:00,8,18.00116734,37.63354691,578.8679883,-1.342524175,42.47519244,5.415881507,0,9.48140039
 01/12  16:00:00,8.675,17.76639743,39.74558621,622.4571197,-1.350772253,42.90790746,5.415881507,0,4.461766828
 01/12  17:00:00,8.8375,17.84518631,40.43616499,616.3098923,-1.344100275,42.55814556,5.415881507,0,6.249832561
 01/12  18:00:00,8.6125,17.99860348,39.31675802,542.7567994,-1.332378903,41.94548383,5.415881507,0,11.08522314
 01/12  19:00:00,8.1875,18.00058823,38.38358745,471.198471,-1.334601809,42.0612748,5.415881507,0,13.88774218
 01/12  20:00:00,7.75,18.00013065,37.91740887,427.5756789,-1.337915195,42.23421639,5.415881507,0,15.51639672
 01/12  21:00:00,7.35,17.99999691,37.90241771,413.8409735,-1.337200243,42.1968759,5.415881507,0,16.0424477
 01/12  22:00:00,7.0125,18.00004952,37.81153951,411.3707968,-0.371591029,7.874664022,5.415881507,0,16.48342041
 01/12  23:00:00,6.8375,18.00000186,37.72817388,410.9270575,-0.371480461,7.872945233,5.415881507,0,16.71046816
 01/12  24:00:00,6.675,14.73124657,46.64863295,410.8570802,-0.593862215,12.92980867,0,0,0
 01/13  01:00:00,6.5375,13.66831187,49.87033206,410.8389316,-0.811026306,18.87191605,0,0,0
 01/13  02:00:00,6.3125,13.53530601,50.19218537,410.8332025,-0.83229637,19.61443731,0,0,0
 01/13  03:00:00,5.95,13.38327139,50.24788148,410.8311475,-0.855161743,20.43433799,0,0,0
 01/13  04:00:00,5.425,13.19818568,50.39146131,410.8304108,-0.880471743,21.36735313,0,0,0
 01/13  05:00:00,4.825,12.99266571,50.47489922,410.8301468,-0.909356975,22.46391097,0,0,0
 01/13  06:00:00,4.1625,12.77317306,50.63766106,410.8300524,-0.939183637,23.63177396,0,0,0
 01/13  07:00:00,3.65,12.57923249,50.69312923,410.8300187,-0.969196049,24.84179622,0,0,0
 01/13  08:00:00,3.375,17.31573136,37.20576627,410.8300049,-1.597948199,56.02250335,5.415881507,0,31.22016151
 01/13  09:00:00,3.7375,17.99983663,35.7000259,410.8300007,-1.384293327,44.67658419,5.415881507,0,27.66970942
 01/13  10:00:00,4.6875,18.00008708,39.7333438,572.7240338,-1.360656929,43.42789297,5.415881507,0,14.55240833
 01/13  11:00:00,5.725,18.00090154,42.44732739,615.9080676,-1.33807239,42.24254896,5.415881507,0,12.6905305
 01/13  12:00:00,6.6625,18.00126618,43.4369652,614.3477901,-1.327417933,41.68703088,5.415881507,0,10.83184288
 01/13  13:00:00,7.5,18.00133607,43.08842127,574.83125,-1.324465556,41.53346355,5.415881507,0,11.67702505
 01/13  14:00:00,8.175,18.00143916,42.74574239,570.8247619,-1.323097799,41.46240787,5.415881507,0,9.614912499
 01/13  15:00:00,8.65,18.00162467,42.16589764,578.8148083,-1.32254638,41.43376873,5.415881507,0,8.585918857
 01/13  16:00:00,8.925,17.77721438,42.86389953,622.2837171,-1.336097579,42.13998108,5.415881507,0,4.255564786
 01/13  17:00:00,9,17.84703829,41.97471486,616.0839675,-1.338455138,42.26278838,5.415881507,0,6.159848782
 01/13  18:00:00,8.875,17.99897445,39.76719194,542.6270295,-1.332428177,41.94798388,5.415881507,0,10.85809495
 01/13  19:00:00,8.55,18.00089411,38.00664469,471.1513931,-1.338270728,42.25284676,5.415881507,0,13.5002393
 01/13  20:00:00,8.15,18.00043967,36.71635376,427.5660186,-1.34469571,42.58886268,5.415881507,0,15.04963035
 01/13  21:00:00,7.8125,18.00009834,36.17419952,413.8400252,-1.347579956,42.73996161,5.415881507,0,15.50438807
 01/13  22:00:00,7.6375,17.999955,36.22645084,411.3709968,-0.382169361,8.041577808,5.415881507,0,15.71078281
 01/13  23:00:00,7.475,17.99988071,36.50552912,410.9271952,-0.379947693,8.006134101,5.415881507,0,15.88425853
 01/13  24:00:00,7.15,14.82015683,44.9966146,410.8571502,-0.594708719,12.92279594,0,0,0
 01/14  01:00:00,6.75,13.70915014,48.02694755,410.8389645,-0.81331075,18.95166309,0,0,0
 01/14  02:00:00,6.2875,13.50934873,48.43983986,410.8332151,-0.843077144,19.9987826,0,0,0
 01/14  03:00:00,5.85,13.32925768,48.73885759,410.8311519,-0.870018019,20.97860283,0,0,0
 01/14  04:00:00,5.45,13.17119725,49.04397736,410.8304123,-0.892851398,21.83260217,0,0,0
 01/14  05:00:00,5.175,13.0452628,49.56816077,410.8301475,-0.912177837,22.57185258,0,0,0
 01/14  06:00:00,4.975,12.94274811,50.5943224,410.8300527,-0.926108767,23.1142615,0,0,0
 01/14  07:00:00,4.8375,12.85576459,51.74512244,410.8300189,-0.937910075,23.579789,0,0,0
 01/14  08:00:00,4.7375,17.35039979,39.39964491,410.830005,-1.576976505,54.95241976,5.415881507,0,29.1561621
 01/14  09:00:00,4.7,17.99964224,38.08908495,410.8300008,-1.374561728,44.16099762,5.415881507,0,26.37567497
 01/14  10:00:00,4.575,18.00052068,41.05235409,572.6758502,-1.354928488,43.12622741,5.415881507,0,15.67830403
 01/14  11:00:00,4.375,18.0014053,41.87551141,615.5624936,-1.341787859,42.43665599,5.415881507,0,18.23533643
 01/14  12:00:00,4.3625,18.00150293,41.36623524,613.6832311,-1.340134982,42.35021636,5.415881507,0,17.66095847
 01/14  13:00:00,4.65,18.00130661,40.32447349,574.0347195,-1.342039017,42.44980211,5.415881507,0,19.48256605
 01/14  14:00:00,5.05,18.00102565,40.24481279,570.0234136,-1.341488676,42.42101401,5.415881507,0,16.11432702
 01/14  15:00:00,5.45,18.0010045,40.79228284,577.9445912,-1.336522935,42.16153246,5.415881507,0,13.72547416
 01/14  16:00:00,5.725,18.00118051,42.0987152,622.5891181,-1.327984996,41.71656748,5.415881507,0,10.78323192
 01/14  17:00:00,5.8,18.00134221,42.56063344,613.6078974,-1.322978253,41.45619718,5.415881507,0,12.32770927
 01/14  18:00:00,5.7375,18.00107891,41.69371148,541.9837876,-1.325918943,41.60904012,5.415881507,0,15.72320803
 01/14  19:00:00,5.6375,18.00060277,40.51535919,470.6638816,-1.33226092,41.93920927,5.415881507,0,17.99738461
 01/14  20:00:00,5.475,18.00019586,39.78819065,427.3563444,-1.336519493,42.16133334,5.415881507,0,19.18890243
 01/14  21:00:00,5.275,18.00004814,39.57378331,413.7789546,-1.33768236,42.22205332,5.415881507,0,19.47052735
 01/14  22:00:00,5.1375,18.00000055,39.51644044,411.3559526,-0.372962379,7.896033758,5.415881507,0,19.64924313
 01/14  23:00:00,5.0375,17.99996774,39.60017578,410.923776,-0.372035823,7.881587166,5.415881507,0,20.92720733
 01/14  24:00:00,5,14.31652032,50.36995858,410.85608,-0.625786353,13.90844052,0,0,0
 01/15  01:00:00,4.9375,13.151968,54.16211088,410.8385419,-0.868489071,20.92265943,0,0,0
 01/15  02:00:00,4.8375,13.0267734,54.48028711,410.8330509,-0.892134638,21.80533804,0,0,0
 01/15  03:00:00,4.7375,12.93030812,54.72513824,410.8310898,-0.909369348,22.4634292,0,0,0
 01/15  04:00:00,4.575,12.83045591,54.86375808,410.8303892,-0.925749099,23.10041761,0,0,0
 01/15  05:00:00,4.3125,12.70577731,55.01050733,410.8301389,-0.945209732,23.87111908,0,0,0
 01/15  06:00:00,4.075,12.58645048,54.92285764,410.8300496,-0.965474277,24.68926995,0,0,0
 01/15  07:00:00,3.875,12.48150021,54.62684998,410.8300177,-0.983950408,25.44928296,0,0,0
 01/15  08:00:00,3.7375,17.25893811,39.83175644,410.8300046,-1.608985778,56.59750607,5.415881507,0,31.80377348
 01/15  09:00:00,4.2625,17.99976012,38.09787804,410.8300007,-1.387982466,44.87244299,5.415881507,0,28.34332487
 01/15  10:00:00,5.225,18.00004095,42.37628556,572.934412,-1.362233576,43.51104171,5.415881507,0,13.2192926
 01/15  11:00:00,5.9125,18.00095643,45.00130499,616.2355758,-1.338975611,42.28972701,5.415881507,0,13.13192159
 01/15  12:00:00,6.2875,18.00136276,45.63661195,614.5406937,-1.330106065,41.82692667,5.415881507,0,12.14906872
 01/15  13:00:00,6.525,18.00149065,44.67013837,574.8304729,-1.329755059,41.80863365,5.415881507,0,13.87794016
 01/15  14:00:00,6.725,18.00142824,43.79363849,570.6917227,-1.331267459,41.88740158,5.415881507,0,12.52172609
 01/15  15:00:00,7.05,18.00136751,43.34479772,578.6021712,-1.331183777,41.88304227,5.415881507,0,11.72283612
 01/15  16:00:00,7.575,18.0013162,44.29272226,623.4154105,-1.325291517,41.57647529,5.415881507,0,8.393037689
 01/15  17:00:00,8.05,18.00143313,44.90183997,614.6230355,-1.319391862,41.27007414,5.415881507,0,9.327012511
 01/15  18:00:00,8.1375,18.00124839,44.02609278,542.8543592,-1.321673119,41.38846335,5.415881507,0,12.52105651
 01/15  19:00:00,7.9125,18.00086806,42.4284261,471.1684248,-1.328800973,41.75900392,5.415881507,0,14.97492835
 01/15  20:00:00,7.55,18.00048595,40.95329312,427.5601793,-1.335607038,42.11372321,5.415881507,0,16.43846295
 01/15  21:00:00,7.2125,18.00022726,40.10219236,413.8367631,-1.339590998,42.32178411,5.415881507,0,16.89168328
 01/15  22:00:00,6.9125,18.00013774,39.63657553,411.3699546,-0.376308994,7.948515924,5.415881507,0,17.27972406
 01/15  23:00:00,6.675,17.99999892,39.48545026,410.9268931,-0.376177557,7.946447568,5.415881507,0,17.55573727
 01/15  24:00:00,6.475,14.59863287,49.30528458,410.8570261,-0.607872587,13.332881,0,0,0
 01/16  01:00:00,6.3375,13.48705742,52.9083622,410.8389125,-0.834701453,19.70003878,0,0,0
 01/16  02:00:00,6.175,13.36282325,53.57789016,410.8331958,-0.855311195,20.43940573,0,0,0
 01/16  03:00:00,5.975,13.24776548,54.22966851,410.8311456,-0.8726703,21.07619183,0,0,0
 01/16  04:00:00,5.775,13.14436707,54.61350402,410.8304105,-0.888288311,21.65981275,0,0,0
 01/16  05:00:00,5.5125,13.02990906,54.84224909,410.830147,-0.904956276,22.2939163,0,0,0
 01/16  06:00:00,5.2125,12.90408866,54.75142686,410.8300526,-0.924513682,23.05209924,0,0,0
 01/16  07:00:00,5.0375,12.80714694,54.37228388,410.8300188,-0.942936132,23.77999268,0,0,0
 01/16  08:00:00,4.9375,17.33710287,40.34900353,410.830005,-1.584317942,55.33593179,5.415881507,0,29.36139407
 01/16  09:00:00,5.2125,17.99967297,38.55603181,410.8300008,-1.381568477,44.5320594,5.415881507,0,21.49599936
 01/16  10:00:00,5.775,18.0003479,41.95913512,572.9966327,-1.359477851,43.36569344,5.415881507,0,11.33164362
 01/16  11:00:00,6.3125,18.00118287,43.7522248,616.3605954,-1.341324621,42.41246683,5.415881507,0,12.37923593
 01/16  12:00:00,6.75,18.00136119,44.26728532,614.7006615,-1.334105528,42.03539058,5.415881507,0,11.30713796
 01/16  13:00:00,7.0875,18.00143975,43.59762409,575.0046601,-1.33271337,41.96276826,5.415881507,0,12.90322248
 01/16  14:00:00,7.3875,18.00132459,43.10035012,570.8699345,-1.33313214,41.9845964,5.415881507,0,11.41194863
 01/16  15:00:00,7.75,18.00141647,42.87965548,578.7946552,-1.331251419,41.88656762,5.415881507,0,10.553338
 01/16  16:00:00,8.0875,17.84839437,43.51328173,622.2288117,-1.340241433,42.35635017,5.415881507,0,6.291900731
 01/16  17:00:00,8.1375,17.99548704,42.151536,615.4527595,-1.331311543,41.88974715,5.415881507,0,9.147393506
 01/16  18:00:00,7.975,18.00165437,39.82721125,543.0019217,-1.338215758,42.25003843,5.415881507,0,12.71717362
 01/16  19:00:00,7.775,18.0010636,37.45979192,471.1949034,-1.349995767,42.86674482,5.415881507,0,15.17127138
 01/16  20:00:00,7.5125,18.00057157,35.65905737,427.5687058,-1.358890651,43.33409883,5.415881507,0,16.51720639
 01/16  21:00:00,7.275,18.00020361,34.76817116,413.8398117,-1.363606913,43.58247445,5.415881507,0,16.83838036
 01/16  22:00:00,7.075,17.99996954,34.67472693,411.3709465,-0.399452839,8.324561615,5.415881507,0,17.09061123
 01/16  23:00:00,6.875,17.9998738,35.00034922,410.92717,-0.397471843,8.29148558,5.415881507,0,17.34008993
 01/16  24:00:00,6.7375,14.65306962,44.24959057,410.857128,-0.623461304,13.71332305,0,0,0
 01/17  01:00:00,6.6375,13.56682731,48.86515558,410.8389559,-0.840621816,19.91035838,0,0,0
 01/17  02:00:00,6.475,13.44453658,50.88242991,410.8332146,-0.856043727,20.46576639,0,0,0
 01/17  03:00:00,6.2125,13.31691369,52.80946405,410.8311534,-0.8695616,20.96112623,0,0,0
 01/17  04:00:00,5.9125,13.18707344,54.30525701,410.8304136,-0.884403055,21.51368141,0,0,0
 01/17  05:00:00,5.55,13.04768838,55.38612142,410.8301482,-0.900759186,22.13320179,0,0,0
 01/17  06:00:00,5.2125,12.91028219,55.85334139,410.830053,-0.920157902,22.88188673,0,0,0
 01/17  07:00:00,4.9125,12.78308093,55.94646177,410.830019,-0.939706773,23.65161588,0,0,0
 01/17  08:00:00,4.7375,17.3479299,41.49393989,410.830005,-1.579927004,55.10378214,5.415881507,0,30.27790966
 01/17  09:00:00,5.075,17.99992273,39.64888128,410.8300007,-1.376529064,44.26509971,5.415881507,0,24.17955282
 01/17  10:00:00,5.7375,18.00037693,42.97168958,572.8891149,-1.355228388,43.14212911,5.415881507,0,11.38377182
 01/17  11:00:00,6.25,18.00130653,44.48937024,616.1730744,-1.337843329,42.23049669,5.415881507,0,12.4698205
 01/17  12:00:00,6.65,18.00159632,44.36196375,614.4924573,-1.332870267,41.97094769,5.415881507,0,11.44435939
 01/17  13:00:00,6.925,18.00161779,43.02590384,574.8194647,-1.334710454,42.06693799,5.415881507,0,13.1311568
 01/17  14:00:00,7.1875,18.00154813,41.92763069,570.6969706,-1.337520262,42.2135879,5.415881507,0,11.69444851
 01/17  15:00:00,7.6125,18.00143677,41.3287604,578.6367575,-1.337905437,42.23370694,5.415881507,0,10.7214665
 01/17  16:00:00,8.05,17.84788578,42.34796164,622.0806848,-1.345793611,42.64683764,5.415881507,0,6.29817233
 01/17  17:00:00,8.1375,17.99518697,41.77143079,615.3085444,-1.333815101,42.02029924,5.415881507,0,9.106458171
 01/17  18:00:00,7.975,18.00131461,40.39936162,542.8877819,-1.336037227,42.13619462,5.415881507,0,12.64138711
 01/17  19:00:00,7.7125,18.00076148,38.95420337,471.1232534,-1.343652382,42.53426917,5.415881507,0,15.18468431
 01/17  20:00:00,7.35,18.00031555,37.93080807,427.5349543,-1.349413996,42.83614614,5.415881507,0,16.69598348
 01/17  21:00:00,7.0125,18.00005178,37.59741081,413.8288639,-1.350971111,42.91783635,5.415881507,0,17.14482929
 01/17  22:00:00,6.775,17.99992731,37.72037785,411.3679384,-0.38538557,8.093269736,5.415881507,0,17.4468328
 01/17  23:00:00,6.575,17.999806,38.19540501,410.9264375,-0.382912921,8.053504845,5.415881507,0,17.69536454
 01/17  24:00:00,6.375,14.577464,48.33374575,410.856883,-0.613933079,13.49279826,0,0,0
 01/18  01:00:00,6.175,13.45166782,52.41646209,410.8388626,-0.840534728,19.90778566,0,0,0
 01/18  02:00:00,5.975,13.31593997,53.56457222,410.8331764,-0.861407601,20.66156889,0,0,0
 01/18  03:00:00,5.775,13.20063471,54.76158821,410.8311381,-0.876970296,21.23581973,0,0,0
 01/18  04:00:00,5.5125,13.07888205,55.69484527,410.8304076,-0.892826562,21.83142832,0,0,0
 01/18  05:00:00,5.15,12.93515282,56.33558164,410.8301459,-0.912003909,22.56545443,0,0,0
 01/18  06:00:00,4.8125,12.79738793,56.59961725,410.8300522,-0.932411096,23.36253801,0,0,0
 01/18  07:00:00,4.575,12.6857069,56.63993342,410.8300186,-0.950697785,24.09089211,0,0,0
 01/18  08:00:00,4.4375,17.30823276,41.85465931,410.8300049,-1.586316749,55.43520893,5.415881507,0,30.87649929
 01/18  09:00:00,4.7125,17.99993567,39.76524591,410.8300007,-1.377034898,44.29187942,5.415881507,0,27.54853362
 01/18  10:00:00,5.275,18.00032834,43.1699495,572.7205738,-1.355468158,43.15474439,5.415881507,0,12.10105822
 01/18  11:00:00,5.875,18.00122555,44.87336066,615.8628803,-1.337558381,42.2156206,5.415881507,0,13.06151214
 01/18  12:00:00,6.35,18.00146442,45.0245383,614.1881483,-1.331679636,41.90889541,5.415881507,0,11.93206011
 01/18  13:00:00,6.75,18.00143949,44.15782604,574.569583,-1.331690842,41.90947272,5.415881507,0,13.42951707
 01/18  14:00:00,7.2125,18.00128406,43.74884946,570.5119668,-1.331561296,41.90271846,5.415881507,0,11.6828096
 01/18  15:00:00,7.7125,18.00117902,43.97520145,578.4716814,-1.328234187,41.72946471,5.415881507,0,10.60472053
 01/18  16:00:00,8.15,17.8495136,45.84580395,621.8801248,-1.332153583,41.93391526,5.415881507,0,6.193441643
 01/18  17:00:00,8.2375,17.9950028,46.14075933,615.0776305,-1.315264427,41.05636039,5.415881507,0,8.942360652
 01/18  18:00:00,8.075,18.00113394,45.35057122,542.7070195,-1.315028657,41.04401908,5.415881507,0,12.48707466
 01/18  19:00:00,7.75,18.00065725,44.29724324,471.0183028,-1.320674148,41.33661758,5.415881507,0,15.11670756
 01/18  20:00:00,7.35,18.00022281,43.53464068,427.4912409,-1.324878909,41.55495,5.415881507,0,16.64839148
 01/18  21:00:00,7.0125,18.00009718,43.23962632,413.8164988,-1.325789034,41.6022565,5.415881507,0,17.09731196
 01/18  22:00:00,6.7125,18.000122,42.88807328,411.3648589,-0.36163269,7.721898841,5.415881507,0,17.48224545
 01/18  23:00:00,6.475,18.000229,42.31577254,410.9257141,-0.362843832,7.740262034,5.415881507,0,17.78946382
