日期-时间,环境:工地室外空气干球温度[C](小时),热区:第102空间:区平均气温[C](每小时),热区:空间102:区域空气相对湿度[%](小时),热区:空间102:区空气CO2浓度[ppm](小时),人:区域热舒适Fanger模型PMV[](小时),人群:区域热舒适Fanger模型PPD[%](小时),DOAS供电风机:风机电能[Kwh](小时),VRF热泵：VRF热泵冷却电能[Kwh](小时),VRF热泵：VRF热泵加热电能[Kwh](小时)
 01/10  21:00:00,6.4875,17.9997878,25.52499675,414.2550698,-1.400602743,45.54394374,4.699328326,0,13.13364587
 01/10  22:00:00,6.05,17.99977821,26.27904477,411.4769485,-0.431881262,8.890041269,4.699328326,0,13.51141039
 01/10  23:00:00,5.775,17.99975765,27.04027686,410.9520597,-0.427820302,8.816775641,4.699328326,0,13.73871412
 01/10  24:00:00,5.575,14.46657042,34.96615365,410.8649472,-0.666563276,14.96055915,0,0,0
 01/11  01:00:00,5.375,13.30744722,38.84734153,410.8414641,-0.898784645,22.05855415,0,0,0
 01/11  02:00:00,5.2375,13.17443149,40.28868716,410.8340994,-0.91906185,22.83892131,0,0,0
 01/11  03:00:00,5.0125,13.05440824,41.41209699,410.8314656,-0.934045292,23.42701897,0,0,0
 01/11  04:00:00,4.7125,12.91817413,42.13218978,410.8305236,-0.952598597,24.16751179,0,0,0
 01/11  05:00:00,4.35,12.7719165,42.27003902,410.8301869,-0.973353776,25.01205979,0,0,0
 01/11  06:00:00,3.95,12.61452798,41.87849952,410.8300667,-0.997875814,26.03127382,0,0,0
 01/11  07:00:00,3.6125,12.47108414,41.16582535,410.8300238,-1.022562172,27.08000153,0,0,0
 01/11  08:00:00,3.4375,17.23546217,29.44992747,410.8300064,-1.652210907,58.83628657,4.699328326,0,21.56462179
 01/11  09:00:00,4.275,17.99986917,27.67885492,410.830001,-1.430663773,47.15259702,4.699328326,0,17.95038362
 01/11  10:00:00,5.7375,18.00017494,31.6095803,575.6281498,-1.405657008,45.81423982,4.699328326,0,9.419181815
 01/11  11:00:00,6.8,18.00116933,33.64223909,622.5519316,-1.384550315,44.69023281,4.699328326,0,9.592018236
 01/11  12:00:00,7.35,18.00161225,33.54747284,621.6512906,-1.376296604,44.2527757,4.699328326,0,8.611157118
 01/11  13:00:00,7.625,18.00175889,31.83244746,581.4517853,-1.37974487,44.43542119,4.699328326,0,9.79442589
 01/11  14:00:00,7.825,18.00163115,30.31102222,576.5747787,-1.384028822,44.66250514,4.699328326,0,8.888590935
 01/11  15:00:00,8.0875,18.00148222,29.5090715,584.5659976,-1.378677855,44.37886499,4.699328326,0,8.075245196
 01/11  16:00:00,8.45,17.77756163,30.44636176,628.8384754,-1.388077557,44.87790697,4.699328326,0,3.895613101
 01/11  17:00:00,8.5375,17.91377382,30.21787561,622.9589683,-1.384482732,44.68696769,4.699328326,0,6.112111073
 01/11  18:00:00,8.3125,17.99861078,29.31347748,548.5325178,-1.375854747,44.22956408,4.699328326,0,9.601237308
 01/11  19:00:00,7.95,18.00041213,28.77337627,474.589739,-1.379777308,44.43712879,4.699328326,0,11.1632229
 01/11  20:00:00,7.4875,18.00005172,28.60192122,429.0396253,-1.382860307,44.60051829,4.699328326,0,12.16917559
 01/11  21:00:00,7.05,17.99979801,29.01527124,414.2861746,-1.380876561,44.49535316,4.699328326,0,12.51392156
 01/11  22:00:00,6.7125,17.99973746,29.84470924,411.4852329,-0.410816838,8.517642483,4.699328326,0,12.75029141
 01/11  23:00:00,6.475,17.99972369,30.7101,410.9541071,-0.405054009,8.419066203,4.699328326,0,12.89747459
 01/11  24:00:00,6.275,14.64293446,39.16295438,410.8655535,-0.630264907,13.89916846,0,0,0
 01/12  01:00:00,6.075,13.53918317,43.18204305,410.8417135,-0.850357227,20.2604706,0,0,0
 01/12  02:00:00,5.875,13.40184814,44.75750221,410.8341956,-0.869619511,20.96330367,0,0,0
 01/12  03:00:00,5.6125,13.27800017,46.21301131,410.8315022,-0.883900322,21.49478385,0,0,0
 01/12  04:00:00,5.25,13.13686728,47.34190382,410.8305374,-0.900159243,22.11032612,0,0,0
 01/12  05:00:00,4.85,12.98489415,47.99037292,410.8301921,-0.920127137,22.88075031,0,0,0
 01/12  06:00:00,4.45,12.83162514,48.4119186,410.8300686,-0.941483565,23.72250457,0,0,0
 01/12  07:00:00,4.1125,12.69044797,48.64049686,410.8300245,-0.962957008,24.58681534,0,0,0
 01/12  08:00:00,3.9375,17.22694806,36.09552705,410.8300066,-1.608021504,56.57869638,4.699328326,0,21.57766069
 01/12  09:00:00,4.15,17.99998623,33.98500719,410.830001,-1.390937785,45.02945091,4.699328326,0,18.99456314
 01/12  10:00:00,4.675,18.00042168,37.05854092,575.5041084,-1.370750133,43.96003539,4.699328326,0,10.68023644
 01/12  11:00:00,5.275,18.00122724,38.40992571,622.1403279,-1.354202158,43.08754298,4.699328326,0,10.6226285
 01/12  12:00:00,5.875,18.00142011,38.3431837,621.1757965,-1.348845891,42.80635124,4.699328326,0,9.881128513
 01/12  13:00:00,6.5375,18.00131224,37.48894249,581.0855317,-1.34869597,42.79848014,4.699328326,0,10.48767878
 01/12  14:00:00,7.2375,18.00114222,37.34532826,576.3747903,-1.346910854,42.70490645,4.699328326,0,9.249766116
 01/12  15:00:00,8,18.00111486,37.73470042,584.497601,-1.342344101,42.46577029,4.699328326,0,8.07586937
 01/12  16:00:00,8.675,17.78646905,39.80109975,628.8771875,-1.349148073,42.82259357,4.699328326,0,3.726498356
 01/12  17:00:00,8.8375,17.82791981,40.59345482,623.2952464,-1.342303314,42.46410193,4.699328326,0,4.699427271
 01/12  18:00:00,8.6125,17.97551141,39.47195182,548.5291668,-1.337398977,42.20786268,4.699328326,0,9.455485989
 01/12  19:00:00,8.1875,18.00050859,38.4459135,474.6151418,-1.33463872,42.06320073,4.699328326,0,10.97471194
 01/12  20:00:00,7.75,18.00013361,37.94423815,429.0532604,-1.338065479,42.2420671,4.699328326,0,11.89435616
 01/12  21:00:00,7.35,18.00000128,37.90959832,414.2913786,-1.337448752,42.20985393,4.699328326,0,12.19333007
 01/12  22:00:00,7.0125,18.00004718,37.8151777,411.486743,-0.371858653,7.878827828,4.699328326,0,12.44447396
 01/12  23:00:00,6.8375,18.00000254,37.73008348,410.9545115,-0.371742192,7.877016067,4.699328326,0,12.57554332
 01/12  24:00:00,6.675,14.72940005,46.65465882,410.8657077,-0.594248379,12.94011916,0,0,0
 01/13  01:00:00,6.5375,13.66573906,49.8787923,410.8417773,-0.811547442,18.88989058,0,0,0
 01/13  02:00:00,6.3125,13.53274153,50.20061119,410.8342229,-0.832816047,19.63282516,0,0,0
 01/13  03:00:00,5.95,13.38072755,50.25623681,410.8315132,-0.855676794,20.45305285,0,0,0
 01/13  04:00:00,5.425,13.19566805,50.39975787,410.8305416,-0.880980053,21.38635372,0,0,0
 01/13  05:00:00,4.825,12.9901738,50.48313591,410.8301936,-0.90985911,22.48327138,0,0,0
 01/13  06:00:00,4.1625,12.77070771,50.6458494,410.8300691,-0.939679469,23.65148366,0,0,0
 01/13  07:00:00,3.65,12.57679441,50.70124827,410.8300246,-0.969685592,24.86183339,0,0,0
 01/13  08:00:00,3.375,17.10274935,37.73088223,410.8300066,-1.619480443,57.17949079,4.699328326,0,22.57163146
 01/13  09:00:00,3.7375,17.99941675,35.69731787,410.830001,-1.385036699,44.71603974,4.699328326,0,20.45611372
 01/13  10:00:00,4.6875,18.000082,39.75173467,575.3671,-1.361086781,43.45054147,4.699328326,0,10.86486955
 01/13  11:00:00,5.725,18.00084934,42.51275001,621.9953099,-1.338238981,42.25125605,4.699328326,0,10.27124371
 01/13  12:00:00,6.6625,18.00119792,43.53295803,621.1176341,-1.327405059,41.68636316,4.699328326,0,9.154675219
 01/13  13:00:00,7.5,18.00127015,43.19459477,581.1037798,-1.324351584,41.52754097,4.699328326,0,9.752021565
 01/13  14:00:00,8.175,18.00136825,42.85511336,576.3892667,-1.322967334,41.45563217,4.699328326,0,8.198706153
 01/13  15:00:00,8.65,18.00154532,42.2867734,584.4596801,-1.322347519,41.42344302,4.699328326,0,7.357554124
 01/13  16:00:00,8.925,17.79718158,42.94771089,628.713067,-1.33440032,42.05128266,4.699328326,0,3.559703668
 01/13  17:00:00,9,17.81787354,42.19724088,623.0172102,-1.340174859,42.3527899,4.699328326,0,4.949395418
 01/13  18:00:00,8.875,17.99904365,39.89936532,548.4126462,-1.332209699,41.93662177,4.699328326,0,9.185370142
 01/13  19:00:00,8.55,18.00086411,38.09220947,474.5714093,-1.338044406,42.24102687,4.699328326,0,10.75694413
 01/13  20:00:00,8.15,18.00042712,36.76296557,429.0449957,-1.344668316,42.58742943,4.699328326,0,11.61886066
 01/13  21:00:00,7.8125,18.00010042,36.19376181,414.2909611,-1.347686253,42.74553404,4.699328326,0,11.87362804
 01/13  22:00:00,7.6375,17.99996123,36.23031049,411.4871624,-0.382358844,8.044610754,4.699328326,0,11.99145664
 01/13  23:00:00,7.475,17.99988926,36.50172803,410.9547313,-0.380173047,8.009720152,4.699328326,0,12.09233384
 01/13  24:00:00,7.15,14.8186861,44.9967769,410.8658138,-0.595037799,12.93151416,0,0,0
 01/14  01:00:00,6.75,13.70709449,48.0318451,410.8418251,-0.813734527,18.96631901,0,0,0
 01/14  02:00:00,6.2875,13.50728688,48.44579502,410.8342411,-0.843497443,20.01384235,0,0,0
 01/14  03:00:00,5.85,13.32720613,48.74518316,410.8315195,-0.870433771,20.99396422,0,0,0
 01/14  04:00:00,5.45,13.16916243,49.05042628,410.8305439,-0.893262474,21.84817574,0,0,0
 01/14  05:00:00,5.175,13.0432485,49.57466459,410.8301946,-0.912583994,22.58755838,0,0,0
 01/14  06:00:00,4.975,12.94075711,50.60090357,410.8300696,-0.926509706,23.12999001,0,0,0
 01/14  07:00:00,4.8375,12.85379808,51.7517798,410.8300249,-0.938305662,23.59549376,0,0,0
 01/14  08:00:00,4.7375,17.26951676,39.61821475,410.8300067,-1.585710334,55.42571429,4.699328326,0,21.36631508
 01/14  09:00:00,4.7,17.99983977,38.08479964,410.8300011,-1.374804752,44.17385115,4.699328326,0,19.2708095
 01/14  10:00:00,4.575,18.00048729,41.08649225,575.3179636,-1.355129553,43.13680683,4.699328326,0,11.3417766
 01/14  11:00:00,4.375,18.00132055,41.96897767,621.6326693,-1.341680297,42.43103037,4.699328326,0,13.01748482
 01/14  12:00:00,4.3625,18.00141974,41.48470796,620.4112111,-1.339867259,42.33622106,4.699328326,0,12.6373516
 01/14  13:00:00,4.65,18.00124022,40.43960439,580.2494092,-1.341738649,42.43408932,4.699328326,0,13.89047652
 01/14  14:00:00,5.05,18.0009775,40.34470632,575.528258,-1.341249606,42.40850976,4.699328326,0,11.97272557
 01/14  15:00:00,5.45,18.00095635,40.88598492,583.5287303,-1.336313726,42.15061033,4.699328326,0,10.81907601
 01/14  16:00:00,5.725,18.00112079,42.2015263,628.9988305,-1.327750837,41.7043843,4.699328326,0,9.104378632
 01/14  17:00:00,5.8,18.00127412,42.67386193,620.6285608,-1.322674631,41.44042951,4.699328326,0,10.06175171
 01/14  18:00:00,5.7375,18.00102844,41.79211226,547.680557,-1.325643435,41.59471668,4.699328326,0,11.97655195
 01/14  19:00:00,5.6375,18.00057951,40.58064316,474.0334083,-1.33211563,41.9316381,4.699328326,0,13.33614655
 01/14  20:00:00,5.475,18.0001932,39.82015484,428.8092706,-1.336524366,42.16158827,4.699328326,0,14.07497994
 01/14  21:00:00,5.275,18.00004947,39.58575263,414.2193748,-1.337792615,42.22781224,4.699328326,0,14.24984812
 01/14  22:00:00,5.1375,18.00000227,39.52049022,411.4686386,-0.373112284,7.898374346,4.699328326,0,14.36130804
 01/14  23:00:00,5.0375,17.99997048,39.6000993,410.9502979,-0.372203093,7.884192411,4.699328326,0,15.22968427
 01/14  24:00:00,5,14.31534182,50.37320245,410.8643901,-0.626033063,13.9154119,0,0,0
 01/15  01:00:00,4.9375,13.1503121,54.16770868,410.8412638,-0.868821943,20.93493743,0,0,0
 01/15  02:00:00,4.8375,13.0251236,54.48607217,410.8340231,-0.892465911,21.81787812,0,0,0
 01/15  03:00:00,4.7375,12.92867431,54.73095818,410.831437,-0.909696992,22.47606128,0,0,0
 01/15  04:00:00,4.575,12.82884081,54.86955242,410.8305132,-0.926072697,23.11310682,0,0,0
 01/15  05:00:00,4.3125,12.70418094,55.01626373,410.8301832,-0.945529284,23.883897,0,0,0
 01/15  06:00:00,4.075,12.58487359,54.92854312,410.8300654,-0.965789673,24.70213266,0,0,0
 01/15  07:00:00,3.875,12.47994371,54.63243861,410.8300233,-0.984261517,25.46219333,0,0,0
 01/15  08:00:00,3.7375,17.0302076,40.43010352,410.8300062,-1.631870468,57.82742407,4.699328326,0,22.96200359
 01/15  09:00:00,4.2625,17.99889496,38.09446741,410.830001,-1.388975901,44.92523913,4.699328326,0,21.08531274
 01/15  10:00:00,5.225,18.00003733,42.39103026,575.5772446,-1.362693932,43.53531132,4.699328326,0,10.44372695
 01/15  11:00:00,5.9125,18.00089993,45.06784633,622.3258182,-1.3391404,42.29834324,4.699328326,0,10.53738482
 01/15  12:00:00,6.2875,18.00128736,45.73786742,621.308207,-1.330063788,41.82472646,4.699328326,0,10.0066794
 01/15  13:00:00,6.525,18.00141257,44.78571779,581.0898242,-1.329590899,41.80008521,4.699328326,0,10.95809058
 01/15  14:00:00,6.725,18.00135624,43.90958726,576.2338297,-1.331080921,41.87768251,4.699328326,0,10.20620063
 01/15  15:00:00,7.05,18.00130121,43.46014197,584.2183338,-1.330977301,41.87228481,4.699328326,0,9.779712828
 01/15  16:00:00,7.575,18.00125529,44.40903153,629.8599805,-1.325077322,41.56534188,4.699328326,0,7.193884959
 01/15  17:00:00,8.05,18.00136655,45.02122704,621.6917128,-1.319144755,41.25725969,4.699328326,0,7.966529102
 01/15  18:00:00,8.1375,18.00119313,44.1310638,548.6039239,-1.321456181,41.37720387,4.699328326,0,10.2523282
 01/15  19:00:00,7.9125,18.00083196,42.50484043,474.5777739,-1.328694642,41.75347081,4.699328326,0,11.60892548
 01/15  20:00:00,7.55,18.00046793,41.00045468,429.0349252,-1.335625804,42.11470374,4.699328326,0,12.44514922
 01/15  21:00:00,7.2125,18.00022025,40.12733228,414.2862009,-1.339712481,42.32813431,4.699328326,0,12.70406044
 01/15  22:00:00,6.9125,18.00013266,39.65035504,411.4856426,-0.376486438,7.951312077,4.699328326,0,12.9280022
 01/15  23:00:00,6.675,18.00000151,39.49080466,410.9542832,-0.376383626,7.949693579,4.699328326,0,13.09040538
 01/15  24:00:00,6.475,14.59696104,49.31207048,410.8656311,-0.608211452,13.34218255,0,0,0
 01/16  01:00:00,6.3375,13.48472979,52.91685842,410.8417503,-0.835166449,19.71653901,0,0,0
 01/16  02:00:00,6.175,13.36050598,53.58615795,410.8342134,-0.855775974,20.45629658,0,0,0
 01/16  03:00:00,5.975,13.24547257,54.23784772,410.8315104,-0.873130357,21.09324119,0,0,0
 01/16  04:00:00,5.775,13.14210257,54.62160846,410.8305412,-0.888742573,21.67693833,0,0,0
 01/16  05:00:00,5.5125,13.02767409,54.85027551,410.8301939,-0.905404343,22.3111121,0,0,0
 01/16  06:00:00,5.2125,12.90188308,54.75933967,410.8300694,-0.924955511,23.0694037,0,0,0
 01/16  07:00:00,5.0375,12.80497199,54.38003923,410.8300248,-0.943371575,23.79736671,0,0,0
 01/16  08:00:00,4.9375,17.25182149,40.58922899,410.8300067,-1.593468659,55.83091277,4.699328326,0,21.5375139
 01/16  09:00:00,5.2125,17.99990901,38.55244589,410.8300011,-1.381792774,44.54394733,4.699328326,0,15.56635364
 01/16  10:00:00,5.775,18.00032676,41.98738709,575.6412002,-1.359702427,43.37752673,4.699328326,0,9.493420167
 01/16  11:00:00,6.3125,18.00111439,43.83479018,622.4564041,-1.341268291,42.40952333,4.699328326,0,10.11708175
 01/16  12:00:00,6.75,18.00128991,44.37479246,621.4770333,-1.333897542,42.0245434,4.699328326,0,9.515436155
 01/16  13:00:00,7.0875,18.00136737,43.71174977,581.2756844,-1.332441516,41.9485964,4.699328326,0,10.42196637
 01/16  14:00:00,7.3875,18.00126114,43.21113273,576.4247664,-1.332863877,41.97060954,4.699328326,0,9.598767481
 01/16  15:00:00,7.75,18.00134742,42.99287006,584.4245778,-1.330971911,41.87200506,4.699328326,0,8.942394271
 01/16  16:00:00,8.0875,17.85900741,43.61577816,628.663443,-1.339041344,42.29353255,4.699328326,0,5.256141125
 01/16  17:00:00,8.1375,17.99613716,42.30201569,622.5833364,-1.3305586,41.85051015,4.699328326,0,7.808401189
 01/16  18:00:00,7.975,18.00158118,39.96319741,548.7680623,-1.337751308,42.22577977,4.699328326,0,10.30963742
 01/16  19:00:00,7.775,18.00102019,37.55570429,474.6067016,-1.349696575,42.85105149,4.699328326,0,11.6752001
 01/16  20:00:00,7.5125,18.0005512,35.71618538,429.0438127,-1.358770034,43.32775276,4.699328326,0,12.45099074
 01/16  21:00:00,7.275,18.00020007,34.79604561,414.2894967,-1.363625466,43.58345278,4.699328326,0,12.63640276
 01/16  22:00:00,7.075,17.99997631,34.68276742,411.4867847,-0.39956686,8.326470595,4.699328326,0,12.78574471
 01/16  23:00:00,6.875,17.99988338,34.99722257,410.9546229,-0.397642113,8.294322253,4.699328326,0,12.9352985
 01/16  24:00:00,6.7375,14.65191808,44.24900997,410.8657604,-0.623717952,13.72045145,0,0,0
 01/17  01:00:00,6.6375,13.56521892,48.86883508,410.8418058,-0.84095067,19.92210753,0,0,0
 01/17  02:00:00,6.475,13.44293177,50.8872272,410.8342376,-0.85636813,20.47756462,0,0,0
 01/17  03:00:00,6.2125,13.31532267,52.81475183,410.8315205,-0.869881516,20.97294014,0,0,0
 01/17  04:00:00,5.9125,13.1854987,54.31076967,410.8305452,-0.884718912,21.52553805,0,0,0
 01/17  05:00:00,5.55,13.04613126,55.3917324,410.8301953,-0.901071031,22.14511578,0,0,0
 01/17  06:00:00,5.2125,12.90874327,55.85895885,410.8300699,-0.920465748,22.8938891,0,0,0
 01/17  07:00:00,4.9125,12.78156091,55.95203254,410.830025,-0.940010566,23.66369732,0,0,0
 01/17  08:00:00,4.7375,17.19790562,41.90962775,410.8300067,-1.595127786,55.92139025,4.699328326,0,22.05232841
 01/17  09:00:00,5.075,17.99988101,39.64859483,410.8300011,-1.376867716,44.2830275,4.699328326,0,17.65210372
 01/17  10:00:00,5.7375,18.00035349,43.0018983,575.5353162,-1.355434836,43.15299262,4.699328326,0,9.528614608
 01/17  11:00:00,6.25,18.00122984,44.5770086,622.2696144,-1.337753699,42.22581761,4.699328326,0,10.16796713
 01/17  12:00:00,6.65,18.00150997,44.48084988,621.2665368,-1.332599272,41.95682045,4.699328326,0,9.601851277
 01/17  13:00:00,6.925,18.00153555,43.15256874,581.0862251,-1.334358308,42.0485668,4.699328326,0,10.53508556
 01/17  14:00:00,7.1875,18.00147127,42.05126489,576.2468286,-1.337176867,42.19565421,4.699328326,0,9.750197365
 01/17  15:00:00,7.6125,18.00136919,41.44947973,584.2623909,-1.337555803,42.21544477,4.699328326,0,9.06931871
 01/17  16:00:00,8.05,17.85854165,42.44573295,628.5137773,-1.34457987,42.58318686,4.699328326,0,5.255112692
 01/17  17:00:00,8.1375,17.99585792,41.90767127,622.4398625,-1.333094575,41.98270944,4.699328326,0,7.774447942
 01/17  18:00:00,7.975,18.00126119,40.51580235,548.654545,-1.33563468,42.11518555,4.699328326,0,10.27738926
 01/17  19:00:00,7.7125,18.00073423,39.03020716,474.5345169,-1.343423107,42.52227025,4.699328326,0,11.69589175
 01/17  20:00:00,7.35,18.00030841,37.97033602,429.0087476,-1.34935472,42.83303772,4.699328326,0,12.57187885
 01/17  21:00:00,7.0125,18.00005492,37.61236535,414.2775309,-1.351035053,42.9211923,4.699328326,0,12.83419246
 01/17  22:00:00,6.775,17.99993456,37.72209625,411.4833082,-0.385516171,8.095377946,4.699328326,0,13.01372923
 01/17  23:00:00,6.575,17.99981929,38.18809757,410.9537279,-0.383082149,8.056218715,4.699328326,0,13.16442598
 01/17  24:00:00,6.375,14.57644692,48.32954138,410.865452,-0.614178632,13.49946917,0,0,0
 01/18  01:00:00,6.175,13.45024575,52.41861777,410.8416876,-0.840831905,19.91840106,0,0,0
 01/18  02:00:00,5.975,13.31452105,53.56855329,410.8341889,-0.861696734,20.67214825,0,0,0
 01/18  03:00:00,5.775,13.19922866,54.76626208,410.8315009,-0.877253907,21.24637921,0,0,0
 01/18  04:00:00,5.5125,13.07749116,55.69978026,410.8305375,-0.893105921,21.84201077,0,0,0
 01/18  05:00:00,5.15,12.93377772,56.3406063,410.8301924,-0.912279469,22.57610733,0,0,0
 01/18  06:00:00,4.8125,12.79602935,56.60463941,410.8300688,-0.932682969,23.373271,0,0,0
 01/18  07:00:00,4.575,12.68436579,56.64491043,410.8300246,-0.950965933,24.10167241,0,0,0
 01/18  08:00:00,4.4375,17.13173225,42.34334297,410.8300066,-1.604041492,56.38765077,4.699328326,0,22.41653006
 01/18  09:00:00,4.7125,17.99953443,39.7675704,410.830001,-1.377614604,44.32258036,4.699328326,0,20.33259558
 01/18  10:00:00,5.275,18.00030751,43.19902313,575.3668723,-1.355735926,43.16883264,4.699328326,0,9.948494951
 01/18  11:00:00,5.875,18.00115357,44.95686377,621.9547419,-1.337531828,42.2142366,4.699328326,0,10.48876668
 01/18  12:00:00,6.35,18.00138568,45.13692235,620.955741,-1.331473473,41.89815318,4.699328326,0,9.881745845
 01/18  13:00:00,6.75,18.00136757,44.27479307,580.8305962,-1.33141401,41.89504712,4.699328326,0,10.708741
 01/18  14:00:00,7.2125,18.00122334,43.85849293,576.0599942,-1.331305506,41.88938986,4.699328326,0,9.760021526
 01/18  15:00:00,7.7125,18.00112608,44.07944741,584.099186,-1.327987961,41.71665086,4.699328326,0,8.986890363
 01/18  16:00:00,8.15,17.8234704,46.02265862,628.5975799,-1.330208239,41.83281439,4.699328326,0,4.972670741
 01/18  17:00:00,8.2375,17.99685225,46.26356258,622.2571411,-1.318946673,41.24833096,4.699328326,0,7.643894586
 01/18  18:00:00,8.075,18.00109398,45.45523661,548.4842368,-1.314649954,41.02441751,4.699328326,0,10.24251622
 01/18  19:00:00,7.75,18.00063477,44.36423417,474.4309103,-1.320478567,41.32647159,4.699328326,0,11.70103173
 01/18  20:00:00,7.35,18.0002204,43.56755127,428.9640355,-1.3248442,41.55314669,4.699328326,0,12.5844053
 01/18  21:00:00,7.0125,18.0000958,43.25303433,414.264281,-1.325865972,41.60625683,4.699328326,0,12.84297564
 01/18  22:00:00,6.7125,18.00011597,42.89723067,411.4798279,-0.361737581,7.723485901,4.699328326,0,13.0647187
 01/18  23:00:00,6.475,18.00021495,42.32756845,410.9528623,-0.362942041,7.741752826,4.699328326,0,13.23988208
