日期/时间,环境:场地室外空气干球温度[C](小时),热区:空间102:区平均气温[C](小时),热区:空间102:区域空气相对湿度[%](小时),热区:空间102:区空气CO2浓度[ppm](小时),人:区域热舒适Fanger模型PMV[](小时),人:区域热舒适Fanger模型PPD[%](小时),DOAS供电风机:风机电能[kwh](小时),风机:风机电能[kwh](小时),VRF热泵:VRF热泵冷却电能[kwh](小时),VRF热泵:VRF热泵加热电能[kwh](小时)
 04/20  12:00:00,15.9125,22.79258467,63.83829365,704.1208617,-0.380584004,8.018830157,0.863141937,0,0,0
 04/20  13:00:00,16.5375,22.72816805,63.20742126,653.0883693,-0.381114641,8.028026189,0.863141937,0,0,0
 04/20  14:00:00,17.3,23.10557544,62.17608903,643.8755765,-0.338018811,7.388138017,0.863141937,0,0,0
 04/20  15:00:00,18.35,23.50639544,62.41741108,653.8940574,-0.265740852,6.477665942,0.863141937,0,0,0
 04/20  16:00:00,19.6125,24.2119529,63.9500405,711.7876503,-0.13795848,5.445930209,0.863141937,0,0,0
 04/20  17:00:00,20.5375,24.40242965,66.69327155,706.6560175,-0.050491793,5.05395613,0.863141937,0,0,0
 04/20  18:00:00,20.6125,24.09257992,67.71117482,611.3277209,-0.071677863,5.122257695,0.863141937,0,0,0
 04/20  19:00:00,19.9375,23.61043005,66.59152747,509.4800502,-0.156192848,5.528877043,0.863141937,0,0,0
 04/20  20:00:00,18.975,23.11413347,64.96734794,443.9312031,-1.28125792,39.31961913,0.863141937,0,0,0
 04/20  21:00:00,17.9125,22.67935882,63.41804192,420.3592316,-1.373397801,44.10455065,0.863141937,0,0,0
 04/20  22:00:00,17,22.27243976,61.86884995,414.9371195,-1.459365823,48.70080035,0.863141937,0,0,0
 04/20  23:00:00,16.2625,21.8892468,61.06051384,413.6913505,-1.534360667,52.76995462,0.863141937,0,0,0
 04/20  24:00:00,15.6875,20.15025867,66.55025616,413.4347368,-1.754078277,64.49239093,0,0,0,0
 04/21  01:00:00,15.1875,19.5635438,67.7498279,413.3593305,-0.905089216,22.30253408,0,0,0,0
 04/21  02:00:00,14.6875,19.37377786,67.70549345,413.3342396,-0.950030811,24.06638978,0,0,0,0
 04/21  03:00:00,14.125,19.17738083,67.69925837,413.3251493,-0.993303764,25.8416961,0,0,0,0
 04/21  04:00:00,13.4625,18.95516295,67.49573778,413.3218593,-1.042294194,27.93799017,0,0,0,0
 04/21  05:00:00,12.7,18.70592763,67.15239506,413.3206701,-1.097783792,30.417202,0,0,0,0
 04/21  06:00:00,12.025,18.47156765,66.74575869,413.3202411,-1.153866981,33.02781155,0,0,0,0
 04/21  07:00:00,11.675,18.31357926,66.32974473,413.3200867,-1.198754358,35.18788338,0,0,0,0
 04/21  08:00:00,12.1,19.39887267,62.26793872,413.3200261,-1.091646259,30.25248317,0.863141937,0,0,0
 04/21  09:00:00,13.4,20.03087743,62.44558865,413.3200056,-0.946456774,23.94009453,0.863141937,0,0,0
 04/21  10:00:00,15.125,22.108575,61.61223214,607.3666234,-0.655150133,14.50544306,0.863141937,0,0,0
 04/21  11:00:00,16.925,22.94469975,63.28590121,701.6934388,-0.395670074,8.27100695,0.863141937,0,0,0
 04/21  12:00:00,18.6625,23.56566515,62.02748558,704.8911097,-0.292409655,6.796607582,0.863141937,0,0,0
 04/21  13:00:00,20.3625,23.89910276,59.29932373,654.083555,-0.226841037,6.069894062,0.863141937,0,0,0
 04/21  14:00:00,22,24.54406934,55.37255774,645.0169699,-0.144780581,5.454674084,0.863141937,0,0,0
 04/21  15:00:00,23.6,25.11883676,52.4345296,655.27243,-0.051229537,5.066771792,0.863141937,0,0,0
 04/21  16:00:00,24.825,25.79947153,50.76039174,715.2170405,0.062826845,5.109336361,0.863141937,0,0,0
 04/21  17:00:00,25.0125,25.81358861,49.75973186,708.4355383,0.100830898,5.212855897,0.863141937,0,0,0
 04/21  18:00:00,24.4,25.38894523,48.2371295,612.7267236,0.041638886,5.053415938,0.863141937,0,0,0
 04/21  19:00:00,23.475,24.92518151,47.00023941,510.3269832,-0.039510735,5.047413267,0.863141937,0,0,0
 04/21  20:00:00,22.6,24.54954691,46.94519681,444.326277,-1.130404863,31.92432209,0.863141937,0,0,0
 04/21  21:00:00,22.05,24.36460892,48.5635039,420.5016294,-1.16098296,33.3632485,0.863141937,0,0,0
 04/21  22:00:00,21.9,24.32684252,51.385832,414.9823602,-1.151130207,32.89563341,0.863141937,0,0,0
 04/21  23:00:00,21.65,24.28187194,54.6484662,413.7045195,-1.12790358,31.80279138,0.863141937,0,0,0
 04/21  24:00:00,21,22.4729487,62.95454855,413.4414187,-1.294342255,40.14834451,0,0,0,0
 04/22  01:00:00,20.075,21.41146154,67.52484016,413.3615532,-0.499369545,10.22836424,0,0,0,0
 04/22  02:00:00,19.0125,20.9962219,68.10049774,413.3351947,-0.580300362,12.06572115,0,0,0,0
 04/22  03:00:00,18.1,20.6686137,67.30309707,413.3255426,-0.652386675,13.94564139,0,0,0,0
 04/22  04:00:00,17.4875,20.43824033,65.78118067,413.3220184,-0.711843865,15.66459825,0,0,0,0
 04/22  05:00:00,17.175,20.30050645,63.91398079,413.3207343,-0.756769683,17.06462951,0,0,0,0
 04/22  06:00:00,17.1,20.233552,62.02801845,413.3202671,-0.7877924,18.0821571,0,0,0,0
 04/22  07:00:00,17.1625,20.21366375,59.86127114,413.3200972,-0.809799988,18.82903176,0,0,0,0
 04/22  08:00:00,17.2625,21.77855939,52.20457247,413.3200303,-0.662328029,14.46729811,0.863141937,0,0,0
 04/22  09:00:00,17.3625,22.37761192,48.33554641,413.3200064,-0.511239202,10.46523337,0.863141937,0,0,0
 04/22  10:00:00,17.3375,23.56753041,47.59892037,617.5869185,-0.361476926,7.896403082,0.863141937,0,0,0
 04/22  11:00:00,17.175,23.48982273,47.99918341,702.1125638,-0.295597823,6.822848156,0.863141937,0,0,0
 04/22  12:00:00,16.975,23.43443792,46.57436633,704.9921188,-0.321884075,7.154419499,0.863141937,0,0,0
 04/22  13:00:00,16.775,23.08359956,45.12906537,653.7550483,-0.37405921,7.927736764,0.863141937,0,0,0
 04/22  14:00:00,16.575,23.08970713,43.83017093,644.2768809,-0.401203676,8.354264277,0.863141937,0,0,0
 04/22  15:00:00,16.4375,23.06965347,43.71022958,654.0354381,-0.404327114,8.406693052,0.863141937,0,0,0
 04/22  16:00:00,16.275,23.31589987,44.4164335,713.2983163,-0.371940544,7.888886742,0.863141937,0,0,0
 04/22  17:00:00,15.95,23.02259214,45.08086505,706.0331311,-0.388216634,8.148380094,0.863141937,0,0,0
 04/22  18:00:00,15.55,22.3700865,44.7616463,613.3669261,-0.488089112,10.02167841,0.863141937,0,0,0
 04/22  19:00:00,15.15,21.65485063,44.64142606,511.404224,-0.616243569,13.00790971,0.863141937,0,0,0
 04/22  20:00:00,14.9375,21.19392887,45.15082173,443.8848012,-1.742645693,64.01760951,0.863141937,0,0,0
 04/22  21:00:00,15.025,21.14059567,46.53397312,420.3643971,-1.76673055,65.28871716,0.863141937,0,0,0
 04/22  22:00:00,15.1625,21.17932658,48.6333867,414.9441901,-1.753459063,64.59143793,0.863141937,0,0,0
 04/22  23:00:00,15.1375,21.1634702,50.83073332,413.6944315,-1.744334104,64.1102947,0.863141937,0,0,0
 04/22  24:00:00,14.975,19.81472321,56.86327927,413.4355885,-1.891903927,71.50822938,0,0,0,0
 04/23  01:00:00,14.7125,19.37580103,59.92482108,413.3596858,-0.994460999,25.88820496,0,0,0,0
 04/23  02:00:00,14.4125,19.23435979,61.43224674,413.334363,-1.021684572,27.04265065,0,0,0,0
 04/23  03:00:00,14.05,19.08465345,62.23861187,413.3251941,-1.052444789,28.38104323,0,0,0,0
 04/23  04:00:00,13.65,18.92407571,62.23970265,413.3218765,-1.089875024,30.05479255,0,0,0,0
 04/23  05:00:00,13.3125,18.78080569,61.6594217,413.3206773,-1.12769645,31.79456344,0,0,0,0
 04/23  06:00:00,13.075,18.6631537,60.68739964,413.3202443,-1.162687909,33.44599479,0,0,0,0
 04/23  07:00:00,12.9375,18.57114136,59.08051665,413.3200881,-1.196208391,35.06350746,0,0,0,0
 04/23  08:00:00,13.2125,19.71290656,53.06949468,413.3200273,-1.089414764,30.15040667,0.863141937,0,0,0
 04/23  09:00:00,13.9625,20.24849052,50.07636886,413.3200058,-0.966082877,24.71823608,0.863141937,0,0,0
 04/23  10:00:00,14.8625,22.04330805,47.52897591,613.1150184,-0.737229109,16.80403795,0.863141937,0,0,0
 04/23  11:00:00,15.7,22.4607224,46.28790615,702.4865719,-0.577345653,11.98551402,0.863141937,0,0,0
 04/23  12:00:00,16.4375,22.74322827,42.90085486,705.6794661,-0.555049453,11.45257719,0.863141937,0,0,0
 04/23  13:00:00,17.2,22.7474778,38.68138108,654.673381,-0.560150043,11.57454715,0.863141937,0,0,0
 04/23  14:00:00,18.0625,23.16040293,34.27048641,645.378094,-0.532735031,10.94583114,0.863141937,0,0,0
 04/23  15:00:00,19.025,23.5632342,31.10518982,655.4577629,-0.475189199,9.721109994,0.863141937,0,0,0
 04/23  16:00:00,20.0875,24.19718179,29.7612853,713.5775254,-0.385340653,8.122960435,0.863141937,0,0,0
 04/23  17:00:00,20.875,24.35742227,29.41836948,708.727893,-0.327828305,7.235345529,0.863141937,0,0,0
 04/23  18:00:00,20.9125,24.03667895,28.46159799,613.1796217,-0.36515565,7.794297653,0.863141937,0,0,0
 04/23  19:00:00,20.3625,23.59661438,27.69602842,510.7130253,-0.441501818,9.081675494,0.863141937,0,0,0
 04/23  20:00:00,19.5375,23.17476803,28.25013182,444.5389877,-1.533276446,52.71098924,0.863141937,0,0,0
 04/23  21:00:00,18.6375,22.83005848,30.29514333,420.5802784,-1.584117068,55.48037994,0.863141937,0,0,0
 04/23  22:00:00,17.8,22.50165082,33.20568059,415.0059308,-1.621246105,57.50024011,0.863141937,0,0,0
 04/23  23:00:00,17.0625,22.18740773,36.21514625,413.7109254,-1.656630137,59.41761491,0.863141937,0,0,0
 04/23  24:00:00,16.4875,20.3913613,42.97698208,413.4419096,-1.849644437,69.35095103,0,0,0,0
 04/24  01:00:00,15.9875,19.69236213,47.8914313,413.3617765,-1.001142865,26.16941616,0,0,0,0
 04/24  02:00:00,15.425,19.48383799,51.49526164,413.3351722,-1.028628119,27.34151805,0,0,0,0
 04/24  03:00:00,14.8875,19.28955679,54.55417877,413.3255025,-1.055250508,28.50387794,0,0,0,0
 04/24  04:00:00,14.325,19.09491122,56.64600444,413.3219928,-1.085237442,29.84455516,0,0,0,0
 04/24  05:00:00,13.7875,18.90128532,57.78407656,413.3207206,-1.122422987,31.54913662,0,0,0,0
 04/24  06:00:00,13.35,18.73333104,58.20158449,413.3202602,-1.159248627,33.28217058,0,0,0,0
 04/24  07:00:00,13.075,18.60438656,57.94218764,413.3200939,-1.193589889,34.93580619,0,0,0,0
 04/24  08:00:00,13.125,19.69901779,53.09803575,413.3200284,-1.087040515,30.03966669,0.863141937,0,0,0
 04/24  09:00:00,13.3875,20.03644921,51.05593899,413.3200062,-0.987356753,25.59095092,0.863141937,0,0,0
 04/24  10:00:00,13.75,21.62760832,48.7848781,613.0646851,-0.796909956,18.69677546,0.863141937,0,0,0
 04/24  11:00:00,14.2125,21.90713336,48.25505502,702.2941714,-0.659808422,14.14797343,0.863141937,0,0,0
 04/24  12:00:00,14.775,22.13916781,46.10696886,705.38793,-0.640832417,13.62483473,0.863141937,0,0,0
 04/24  13:00:00,15.5625,22.13991832,43.55394805,654.3604167,-0.637412161,13.53208729,0.863141937,0,0,0
 04/24  14:00:00,16.65,22.63864818,41.02874224,645.1086479,-0.58984421,12.30860673,0.863141937,0,0,0
 04/24  15:00:00,18.1,23.18291821,40.45299422,655.2683387,-0.50227965,10.28972601,0.863141937,0,0,0
 04/24  16:00:00,19.5125,23.95209363,41.68112096,713.4320334,-0.3663679,7.842418659,0.863141937,0,0,0
 04/24  17:00:00,19.875,23.99280115,43.25271633,708.4118291,-0.303116167,6.911500717,0.863141937,0,0,0
 04/24  18:00:00,19.4875,23.52631168,42.93194704,615.3562939,-0.363479003,7.774299683,0.863141937,0,0,0
 04/24  19:00:00,18.8625,23.00635549,42.09837851,510.3798564,-0.45709285,9.38035383,0.863141937,0,0,0
 04/24  20:00:00,18.1,22.56051646,42.14574786,444.378742,-1.561225184,54.23324116,0.863141937,0,0,0
 04/24  21:00:00,17.3625,22.23204687,42.76460868,420.5249009,-1.622296734,57.55704866,0.863141937,0,0,0
 04/24  22:00:00,16.725,21.94481901,43.55400115,414.989953,-1.668239597,60.04398996,0.863141937,0,0,0
 04/24  23:00:00,16.1875,21.67252746,44.21503842,413.706793,-1.712123383,62.3986496,0.863141937,0,0,0
 04/24  24:00:00,15.75,19.97289404,48.99200474,413.4400541,-1.912023573,72.40117838,0,0,0,0
 04/25  01:00:00,15.35,19.38985544,50.63296811,413.3612071,-1.057928022,28.62373953,0,0,0,0
 04/25  02:00:00,14.8875,19.21336658,51.17580053,413.3349401,-1.094827666,30.27963861,0,0,0,0
 04/25  03:00:00,14.325,19.02143322,51.7868255,413.3254103,-1.132048728,31.99819503,0,0,0,0
 04/25  04:00:00,13.6625,18.80075389,52.53389931,413.3219564,-1.174505125,34.01363857,0,0,0,0
 04/25  05:00:00,12.9625,18.56604609,53.33533604,413.3207063,-1.221342554,36.29920578,0,0,0,0
 04/25  06:00:00,12.325,18.34484512,54.1965511,413.3202546,-1.266407893,38.55530264,0,0,0,0
 04/25  07:00:00,11.975,18.18748837,54.8964656,413.3200917,-1.304763899,40.5144144,0,0,0,0
 04/25  08:00:00,12.025,19.20908844,52.18767345,413.3200277,-1.198982902,35.28796187,0.863141937,0,0,0
 04/25  09:00:00,12.4125,19.52928887,52.26855383,413.320006,-1.097840637,30.41689305,0.863141937,0,0,0
 04/25  10:00:00,13.0375,21.20358695,51.27690765,613.1035484,-0.884017783,21.83611698,0.863141937,0,0,0
 04/25  11:00:00,13.8625,21.65215957,51.68879993,702.4150073,-0.710064524,15.60766117,0.863141937,0,0,0
 04/25  12:00:00,14.8875,22.04955413,50.04915615,705.6114088,-0.662307598,14.2247812,0.863141937,0,0,0
 04/25  13:00:00,16.2375,22.25927333,47.9733696,654.692968,-0.621034753,13.09417594,0.863141937,0,0,0
 04/25  14:00:00,17.8625,22.94348459,45.63686095,645.5258597,-0.534987338,11.01768162,0.863141937,0,0,0
 04/25  15:00:00,19.8125,23.68230305,44.68381066,655.7983412,-0.405064471,8.45309688,0.863141937,0,0,0
 04/25  16:00:00,21.6,24.55218957,45.35699145,714.1465933,-0.245994224,6.307147529,0.863141937,0,0,0
 04/25  17:00:00,22.0125,24.63223432,46.13894397,709.2627987,-0.175377535,5.638878399,0.863141937,0,0,0
 04/25  18:00:00,21.525,24.21589825,45.28512817,616.0585052,-0.225442532,6.072399888,0.863141937,0,0,0
 04/25  19:00:00,20.7375,23.70912902,44.45609717,510.7914768,-0.313975431,7.069237951,0.863141937,0,0,0
 04/25  20:00:00,19.775,23.24060214,44.29103099,444.5586076,-1.421982374,46.69072076,0.863141937,0,0,0
 04/25  21:00:00,18.9,22.90482154,44.84643196,420.5853748,-1.484003387,50.03251859,0.863141937,0,0,0
 04/25  22:00:00,18.225,22.64860687,46.02107116,415.0078852,-1.521475865,52.06805113,0.863141937,0,0,0
 04/25  23:00:00,17.75,22.45741179,47.4842928,413.7117697,-1.546985507,53.4572194,0.863141937,0,0,0
 04/25  24:00:00,17.4125,20.70175268,54.0296491,413.4423512,-1.73084405,63.2699076,0,0,0,0
 04/26  01:00:00,17.175,20.02377747,57.26473354,413.3620275,-0.891116039,21.76743249,0,0,0,0
 04/26  02:00:00,16.9125,19.91375522,58.87043179,413.3353103,-0.908389273,22.42569413,0,0,0,0
 04/26  03:00:00,16.55,19.78687789,59.90638503,413.3255726,-0.928079351,23.19235715,0,0,0,0
 04/26  04:00:00,16.0875,19.63017722,59.99719311,413.3220259,-0.958569983,24.41021192,0,0,0,0
 04/26  05:00:00,15.525,19.44306983,59.25184512,413.3207355,-1.000120907,26.12797552,0,0,0,0
 04/26  06:00:00,14.9875,19.25615612,57.9052009,413.3202666,-1.047100042,28.14726772,0,0,0,0
 04/26  07:00:00,14.675,19.12133911,56.09269158,413.3200965,-1.090095205,30.06462217,0,0,0,0
 04/26  08:00:00,14.975,20.44028351,50.12701792,413.32003,-0.967683257,24.96012925,0.863141937,0,0,0
 04/26  09:00:00,15.95,21.21410154,47.85372916,413.3200064,-0.802245197,18.58652165,0.863141937,0,0,0
 04/26  10:00:00,17.15,23.05130705,47.36173168,612.5623489,-0.542710403,11.50996062,0.863141937,0,0,0
 04/26  11:00:00,18.2875,23.48463304,48.7510929,702.986972,-0.371805426,7.879718633,0.863141937,0,0,0
 04/26  12:00:00,19.2625,23.83316182,48.19046024,706.3020669,-0.318495108,7.115273394,0.863141937,0,0,0
 04/26  13:00:00,20.1,23.89633811,47.11300701,655.2468492,-0.291481111,6.766451849,0.863141937,0,0,0
 04/26  14:00:00,20.8375,24.25432974,45.95104001,645.8067645,-0.244420884,6.249057966,0.863141937,0,0,0
 04/26  15:00:00,21.5375,24.53154627,46.1052112,655.775823,-0.189047089,5.74545714,0.863141937,0,0,0
 04/26  16:00:00,22.05,24.96869541,47.76131304,715.47848,-0.107899115,5.261046266,0.863141937,0,0,0
 04/26  17:00:00,22.075,24.90196588,49.73998003,708.5374244,-0.067794616,5.095762078,0.863141937,0,0,0
 04/26  18:00:00,21.5625,24.44935224,50.56718142,615.3921707,-0.116112659,5.299662809,0.863141937,0,0,0
 04/26  19:00:00,20.8,23.93483554,50.99855428,510.3492139,-0.201392298,5.856011309,0.863141937,0,0,0
 04/26  20:00:00,19.9375,23.49372082,52.06985584,444.342961,-1.297479022,40.14482846,0.863141937,0,0,0
 04/26  21:00:00,19.1625,23.17255487,53.04912945,420.5065011,-1.357011231,43.23660272,0.863141937,0,0,0
 04/26  22:00:00,18.5875,22.94026199,53.77091183,414.9831344,-1.395842326,45.29091314,0.863141937,0,0,0
 04/26  23:00:00,18.2125,22.78129585,54.36920304,413.7046315,-1.422911298,46.73677961,0.863141937,0,0,0
 04/26  24:00:00,17.975,21.03034499,60.59228239,413.4399501,-1.611105998,56.91433461,0,0,0,0
 04/27  01:00:00,17.8375,20.35802474,63.01081712,413.3612339,-0.777145437,17.72857106,0,0,0,0
 04/27  02:00:00,17.675,20.26481088,63.45552048,413.3350365,-0.799798995,18.48700563,0,0,0,0
 04/27  03:00:00,17.35,20.14579811,63.96952395,413.3254806,-0.822069219,19.25522307,0,0,0,0
 04/27  04:00:00,16.825,19.97157712,64.51712505,413.3219955,-0.853387906,20.3714769,0,0,0,0
 04/27  05:00:00,16.225,19.76702893,64.97502829,413.3207256,-0.894126262,21.88286385,0,0,0,0
 04/27  06:00:00,15.6875,19.57420712,65.63739152,413.3202635,-0.934062735,23.42942632,0,0,0,0
 04/27  07:00:00,15.375,19.43686099,66.41257234,413.3200956,-0.965689527,24.6982623,0,0,0,0
 04/27  08:00:00,15.4875,20.7539004,62.12615361,413.3200298,-0.829841827,19.73491923,0.863141937,0,0,0
 04/27  09:00:00,15.975,21.34498989,61.72514246,413.3200063,-0.675381165,14.59360394,0.863141937,0,0,0
 04/27  10:00:00,16.5125,22.92182313,61.32214212,612.4508244,-0.455731953,9.62649682,0.863141937,0,0,0
 04/27  11:00:00,17.0125,23.13157273,63.17596268,702.555354,-0.32164202,7.152227639,0.863141937,0,0,0
 04/27  12:00:00,17.45,23.30372696,62.51281624,705.6297444,-0.299816314,6.869594674,0.863141937,0,0,0
 04/27  13:00:00,18.0375,23.24051459,61.32387226,654.5155603,-0.304098443,6.924921805,0.863141937,0,0,0
 04/27  14:00:00,18.8625,23.60634437,59.82856185,645.1741091,-0.268814145,6.510289983,0.863141937,0,0,0
 04/27  15:00:00,20.0125,24.02247816,60.17514992,655.2500364,-0.194418254,5.796981867,0.863141937,0,0,0
 04/27  16:00:00,21.1875,24.65712551,62.38665405,713.3270772,-0.073823153,5.152167964,0.863141937,0,0,0
 04/27  17:00:00,21.4125,24.65203702,65.24726109,708.1971377,-0.0106203,5.003286137,0.863141937,0,0,0
 04/27  18:00:00,20.8,24.14986283,66.03155502,615.077006,-0.069657582,5.127036131,0.863141937,0,0,0
 04/27  19:00:00,19.875,23.54644619,65.60774923,510.136392,-0.178792781,5.689711753,0.863141937,0,0,0
 04/27  20:00:00,18.8125,22.99557232,64.91946411,444.2379901,-1.309991389,40.79476583,0.863141937,0,0,0
 04/27  21:00:00,17.775,22.54816266,64.34942208,420.4689509,-1.403463268,45.70023524,0.863141937,0,0,0
 04/27  22:00:00,16.9625,22.17161303,64.0327693,414.9715669,-1.479223861,49.77419475,0.863141937,0,0,0
 04/27  23:00:00,16.3875,21.86604126,63.76248214,413.7013748,-1.540932157,53.12763374,0.863141937,0,0,0
 04/27  24:00:00,16.0125,20.17044154,69.75403687,413.4382107,-1.749012146,64.22953484,0,0,0,0
 04/28  01:00:00,15.7125,19.61456768,71.35835672,413.3605856,-0.894638702,21.90245004,0,0,0,0
 04/28  02:00:00,15.5375,19.50256565,71.64134467,413.3347268,-0.926800162,23.14188561,0,0,0,0
 04/28  03:00:00,15.375,19.41409275,72.3440118,413.3253434,-0.946469266,23.9214627,0,0,0,0
 04/28  04:00:00,15.175,19.31735058,73.00907612,413.3219381,-0.967891469,24.7881439,0,0,0,0
 04/28  05:00:00,14.9125,19.2052787,73.84748435,413.3207026,-0.990839484,25.7365027,0,0,0,0
 04/28  06:00:00,14.675,19.0963134,74.65242842,413.3202546,-1.014813443,26.74814811,0,0,0,0
 04/28  07:00:00,14.5375,19.01418844,75.41455532,413.3200922,-1.033980955,27.57254619,0,0,0,0
 04/28  08:00:00,14.5625,20.23624628,70.30272316,413.3200287,-0.907070736,22.54146827,0.863141937,0,0,0
 04/28  09:00:00,14.7875,20.63689232,68.6709828,413.3200061,-0.788480359,18.10519733,0.863141937,0,0,0
 04/28  10:00:00,15.3375,22.25281573,65.49059278,613.0233773,-0.588955704,12.60422122,0.863141937,0,0,0
 04/28  11:00:00,16.1625,22.63098328,65.29810881,702.2395611,-0.434008762,8.929849053,0.863141937,0,0,0
 04/28  12:00:00,17.125,22.98173942,62.87353127,705.4121967,-0.394382713,8.245793643,0.863141937,0,0,0
 04/28  13:00:00,18.25,23.10918188,60.0508233,654.4812171,-0.372778429,7.894790536,0.863141937,0,0,0
 04/28  14:00:00,19.45,23.61175084,57.41752615,645.2820039,-0.316138234,7.091491844,0.863141937,0,0,0
 04/28  15:00:00,20.525,24.02344077,56.70373921,655.4014452,-0.23952573,6.19938549,0.863141937,0,0,0
 04/28  16:00:00,21.275,24.55217146,57.93373248,715.1737904,-0.140209152,5.43111118,0.863141937,0,0,0
 04/28  17:00:00,21.3125,24.46857507,60.55319719,708.2560213,-0.10015506,5.208873104,0.863141937,0,0,0
 04/28  18:00:00,20.7,23.96487282,62.63488914,615.1461307,-0.153411904,5.509908501,0.863141937,0,0,0
 04/28  19:00:00,19.7125,23.34915272,64.61872933,510.1669109,-0.247845841,6.296605224,0.863141937,0,0,0
 04/28  20:00:00,18.6125,22.78878582,66.53157361,444.2377573,-1.364187146,43.61985023,0.863141937,0,0,0
 04/28  21:00:00,17.6375,22.36690361,68.05571364,420.4644223,-1.440813325,47.69998266,0.863141937,0,0,0
 04/28  22:00:00,16.9875,22.06156293,69.23568751,414.969211,-1.495986626,50.68258008,0.863141937,0,0,0
 04/28  23:00:00,16.6125,21.86827761,69.84191818,413.7005065,-1.531740651,52.6268409,0.863141937,0,0,0
 04/28  24:00:00,16.4375,20.22177666,76.72399526,413.4376787,-1.720902587,62.75916,0,0,0,0
 04/29  01:00:00,16.275,19.65826592,78.25820003,413.3605645,-0.869194835,20.94976787,0,0,0,0
 04/29  02:00:00,16.075,19.55146031,77.2310741,413.3347417,-0.902680489,22.20761556,0,0,0,0
 04/29  03:00:00,15.6875,19.41311353,76.04168627,413.325354,-0.937717719,23.57492885,0,0,0,0
