Date/Time,环境: 现场室外空气干球温度 [C](Hourly),热区: 空间102: 区域平均气温 [C](Hourly),热区: 空间102: 区域空气相对湿度[%](Hourly),热区: 空间102: 区域空气二氧化碳浓度 [ppm](Hourly),区域热舒适吸管模型 pmv [](Hourly),区域热舒适吸血鬼模型 ppd [%](Hourly),电源风扇: 风扇电能 [KWH](Hourly),热区: 空间102 vrf 供应风扇: 风扇电能 [KWH](Hourly),Vrf 热泵: vrf 热泵冷却电能 [KWH](Hourly),Vrf 热泵: vrf 热泵加热电能[KWH](Hourly),热回收: 热交换器电能 [KWH](Hourly) 
 06/29  24:00:00,23.8125,25.51629075,65.44086574,414.5510819,-0.870003614,21.5348773,0,0,0,0,0
 06/30  01:00:00,22.8375,24.32419345,72.01295856,414.1346695,-0.121319496,5.32716767,0,0,0,0,0
 06/30  02:00:00,22.0625,23.94978081,76.34733175,413.9985772,-0.198968261,5.825361873,0,0,0,0,0
 06/30  03:00:00,21.425,23.69146808,80.07811421,413.948722,-0.244815575,6.24671401,0,0,0,0,0
 06/30  04:00:00,20.95,23.49181444,82.90049561,413.9304846,-0.283741941,6.674236586,0,0,0,0,0
 06/30  05:00:00,20.6125,23.33956329,84.72111056,413.9238236,-0.316833128,7.088664452,0,0,0,0,0
 06/30  06:00:00,20.375,23.21894406,85.04617789,413.9213932,-0.351819796,7.577636473,0,0,0,0,0
 06/30  07:00:00,20.2375,23.13354536,84.13623499,413.9205073,-0.385765567,8.100594386,0,0,0,0,0
 06/30  08:00:00,20.95,25.17042651,73.91473638,413.9201853,-0.146274779,6.123325071,0.09590466,0,0,0,0
 06/30  09:00:00,22.8375,26.48618713,70.26929578,413.9200528,0.203474735,5.905402513,0.09590466,0,0,0,0
 06/30  10:00:00,24.95,27.90129911,72.68233055,639.2226217,0.469375814,9.850157488,0.09590466,0,0,0,0
 06/30  11:00:00,26.575,28.31488837,75.63399049,759.6556409,0.64731423,13.80440902,0.09590466,0,0,0,0
 06/30  12:00:00,27.7875,28.6614789,73.86132313,776.7800909,0.710407369,15.62129024,0.09590466,0,0,0,0
 06/30  13:00:00,28.825,28.79498593,69.53356136,725.7770642,0.72201434,15.97152864,0.09590466,0,0,0,0
 06/30  14:00:00,29.7625,29.1186022,64.21571508,710.1703017,0.735969621,16.40442451,0.09590466,0,0,0,0
 06/30  15:00:00,30.7875,29.43120095,59.87362797,719.8333559,0.766030598,17.36471594,0.09590466,0,0,0,0
 06/30  16:00:00,32.0125,29.92522168,57.6036929,786.4245897,0.838371383,19.84914036,0.09590466,0,0,0,0
 06/30  17:00:00,32.875,30.13057086,55.82162074,787.7666552,0.897792125,22.02025734,0.09590466,0,0,0,0
 06/30  18:00:00,32.85,30.03546693,52.76258233,683.259958,0.885377497,21.55701315,0.09590466,0,0,0,0
 06/30  19:00:00,32.1375,29.81586137,49.73472462,558.4792207,0.832058726,19.61299908,0.09590466,0,0,0,0
 06/30  20:00:00,31.175,29.55443417,48.57380773,470.1570008,-0.265980816,6.473894076,0.09590466,0,0,0,0
 06/30  21:00:00,30.3625,29.38704014,49.90611071,431.7141541,-0.288942092,6.734480553,0.09590466,0,0,0,0
 06/30  22:00:00,30.0375,29.346238,53.68092212,419.5467359,-0.263539684,6.446059857,0.09590466,0,0,0,0
 06/30  23:00:00,30,29.38434888,59.58987884,415.6994449,-0.199500207,5.835344762,0.09590466,0,0,0,0
 06/30  24:00:00,29.5625,27.68645442,72.88585958,414.5676114,-0.306479928,7.184005985,0,0,0,0,0
 07/01  01:00:00,28.2375,26.90003811,81.70013775,413.198124,0.567967095,11.76490961,0,0,0,0,0
 07/01  02:00:00,26.1625,26.17276987,86.81937739,412.2968074,0.463788611,9.531265789,0,0,0,0,0
 07/01  03:00:00,24.05,25.284125,89.59080452,411.9632362,0.283441339,6.730555774,0,0,0,0,0
 07/01  04:00:00,22.55,24.57318232,89.65635322,411.8405995,0.100147167,5.245656398,0,0,0,0,0
 07/01  05:00:00,21.85,24.23701436,88.12290116,411.7957467,-0.018211474,5.016669163,0,0,0,0,0
 07/01  06:00:00,21.7625,24.13095231,86.90219086,411.7793895,-0.072601816,5.110608674,0,0,0,0,0
 07/01  07:00:00,21.9875,24.14211665,86.72519877,411.7734274,-0.089052827,5.164254681,0,0,0,0,0
 07/01  08:00:00,22.35,26.18166141,78.27827976,411.7712542,0.17080363,6.280053046,0.09590466,0,0,0,0
 07/01  09:00:00,22.875,27.07644467,75.516399,411.7703565,0.458120927,9.387752603,0.09590466,0,0,0,0
 07/01  10:00:00,23.6,28.08775166,77.27477848,636.5565188,0.630409018,13.51078877,0.09590466,0,0,0,0
 07/01  11:00:00,24.5875,28.33420482,79.62399171,755.8060798,0.761907167,17.23079558,0.09590466,0,0,0,0
 07/01  12:00:00,25.6875,28.63651934,79.07172677,772.4612025,0.814827744,19.00823748,0.09590466,0,0,0,0
 07/01  13:00:00,26.725,28.7654134,77.70951787,721.4836285,0.848762954,20.20229545,0.09590466,0,0,0,0
 07/01  14:00:00,27.6625,29.0724263,76.34313344,706.0936597,0.887720477,21.64414849,0.09590466,0,0,0,0
 07/01  15:00:00,28.375,29.2981289,76.26622474,715.681908,0.941583597,23.72955211,0.09590466,0,0,0,0
 07/01  16:00:00,28.725,29.58886197,77.23432584,781.5979721,1.012634693,26.66623001,0.09590466,0,0,0,0
 07/01  17:00:00,28.7375,29.53179597,78.51489797,781.9866082,1.037270355,27.71565758,0.09590466,0,0,0,0
 07/01  18:00:00,28.5125,29.27640803,78.5958292,677.5175085,1.002053383,26.21371738,0.09590466,0,0,0,0
 07/01  19:00:00,28.15,29.04397217,78.39382821,553.7730296,0.957622313,24.37400804,0.09590466,0,0,0,0
 07/01  20:00:00,27.6875,28.85093336,78.99628776,466.5978387,-0.124807644,5.324985575,0.09590466,0,0,0,0
 07/01  21:00:00,27.1875,28.70138001,80.10047138,428.9240759,-0.150134856,5.467766367,0.09590466,0,0,0,0
 07/01  22:00:00,26.75,28.57900226,80.97389607,417.1310808,-0.166751508,5.576551918,0.09590466,0,0,0,0
 07/01  23:00:00,26.475,28.50111566,81.61747825,413.4440166,-0.177837681,5.655671882,0.09590466,0,0,0,0
 07/01  24:00:00,26.275,26.70692816,91.09283232,412.3725237,-0.382299909,8.473580867,0,0,0,0,0
 07/02  01:00:00,26.075,25.99132839,94.85973295,411.9798754,0.458822883,9.401555537,0,0,0,0,0
 07/02  02:00:00,25.875,25.83478568,95.0039613,411.8472064,0.409901818,8.504407078,0,0,0,0,0
 07/02  03:00:00,25.6125,25.70139728,94.86718234,411.7983916,0.371832332,7.88093991,0,0,0,0,0
 07/02  04:00:00,25.25,25.53216663,94.91303175,411.7804349,0.328532359,7.248573491,0,0,0,0,0
 07/02  05:00:00,24.85,25.33139239,94.92543984,411.7738323,0.275409857,6.580290955,0,0,0,0,0
 07/02  06:00:00,24.5125,25.14165317,95.13063395,411.7714067,0.222363771,6.029473833,0,0,0,0,0
 07/02  07:00:00,24.3375,25.00885746,95.47816029,411.7705163,0.182731656,5.693641686,0,0,0,0,0
 07/02  08:00:00,24.425,27.01147748,84.81866939,411.7701871,0.418637474,9.312454704,0.09590466,0,0,0,0
 07/02  09:00:00,24.6875,27.67718994,81.79709306,411.7700541,0.647660091,13.80982367,0.09590466,0,0,0,0
 07/02  10:00:00,25.05,28.50510147,82.75314148,636.7250754,0.778144561,17.87700938,0.09590466,0,0,0,0
 07/02  11:00:00,25.45,28.58206621,84.4926955,756.1471405,0.867585073,20.8882994,0.09590466,0,0,0,0
 07/02  12:00:00,25.9125,28.73040601,83.07390586,772.5779112,0.885884446,21.57031776,0.09590466,0,0,0,0
 07/02  13:00:00,26.6,28.76571014,80.9523988,721.3714429,0.889705033,21.71390911,0.09590466,0,0,0,0
 07/02  14:00:00,27.4625,29.05893017,79.29508332,705.9252337,0.92302594,23.00006635,0.09590466,0,0,0,0
 07/02  15:00:00,28.6125,29.38872637,79.51709025,715.6704326,0.99313233,25.84262153,0.09590466,0,0,0,0
 07/02  16:00:00,30.0375,29.91501099,82.37238843,782.2210985,1.117072869,31.3349879,0.09590466,0,0,0,0
 07/02  17:00:00,31.0375,30.11109406,86.60540223,783.4185714,1.226787369,36.57066243,0.09590466,0,0,0,0
 07/02  18:00:00,30.9875,29.96460271,88.71009397,678.9989145,1.249120734,37.68365644,0.09590466,0,0,0,0
 07/02  19:00:00,30.05,29.64990134,88.33390888,554.636477,1.20257907,35.38164197,0.09590466,0,0,0,0
 07/02  20:00:00,28.725,29.26950219,86.396857,466.9152476,0.067528012,5.111752587,0.09590466,0,0,0,0
 07/02  21:00:00,27.45,28.92466165,83.98918902,429.0051505,-0.027082296,5.027615252,0.09590466,0,0,0,0
 07/02  22:00:00,26.5625,28.67226736,81.84601161,417.145989,-0.102428392,5.222306008,0.09590466,0,0,0,0
 07/02  23:00:00,26.175,28.55494098,80.60349559,413.4457013,-0.142769908,5.423125652,0.09590466,0,0,0,0
 07/02  24:00:00,26.1625,26.77880985,88.93330916,412.3724243,-0.355059375,8.05409939,0,0,0,0,0
 07/03  01:00:00,26.3875,26.17927887,92.48263823,411.9798416,0.502592541,10.28093504,0,0,0,0,0
 07/03  02:00:00,26.625,26.21333837,93.32163777,411.8473062,0.50303748,10.28940447,0,0,0,0,0
 07/03  03:00:00,26.7625,26.25068882,94.070105,411.7984927,0.511862903,10.47801908,0,0,0,0,0
 07/03  04:00:00,26.675,26.21914197,94.57374199,411.7805005,0.508419473,10.40443768,0,0,0,0,0
 07/03  05:00:00,26.4125,26.1075004,94.53269607,411.7738669,0.481342272,9.841774892,0,0,0,0,0
 07/03  06:00:00,26.1125,25.96037411,94.31036398,411.7714231,0.439499851,9.03275303,0,0,0,0,0
 07/03  07:00:00,25.875,25.82109519,94.1536101,411.7705235,0.39708767,8.287520045,0,0,0,0,0
 07/03  08:00:00,25.8625,27.69921803,83.79206504,411.7701887,0.603235144,13.14244948,0.09590466,0,0,0,0
 07/03  09:00:00,25.9625,28.21974776,81.28772354,411.770055,0.785839124,18.01642607,0.09590466,0,0,0,0
 07/03  10:00:00,26.0625,28.93199676,83.3005695,636.8503654,0.906386801,22.44897444,0.09590466,0,0,0,0
 07/03  11:00:00,26.1625,28.93376705,86.5055233,756.4448019,0.991193193,25.75065382,0.09590466,0,0,0,0
 07/03  12:00:00,26.325,29.00253511,86.90067225,772.8114977,1.009031076,26.50253418,0.09590466,0,0,0,0
 07/03  13:00:00,26.4625,28.90190398,86.30625222,721.3218487,1.001986735,26.20636942,0.09590466,0,0,0,0
 07/03  14:00:00,26.625,29.00451431,85.3090222,705.4663763,1.00214208,26.21108214,0.09590466,0,0,0,0
 07/03  15:00:00,26.825,29.09186292,84.8735,714.6444279,1.022514443,27.07767104,0.09590466,0,0,0,0
 07/03  16:00:00,27.0875,29.33395366,84.7251573,780.2458039,1.062943319,28.85018467,0.09590466,0,0,0,0
 07/03  17:00:00,27.325,29.31103205,84.34030857,780.5159147,1.076921716,29.4689014,0.09590466,0,0,0,0
 07/03  18:00:00,27.525,29.1383389,82.00802751,676.3394544,1.034442835,27.6012341,0.09590466,0,0,0,0
 07/03  19:00:00,27.6625,29.0015066,78.78939675,553.1013784,0.976865175,25.16291514,0.09590466,0,0,0,0
 07/03  20:00:00,27.3875,28.84841501,75.75765789,466.291718,-0.127319376,5.343901105,0.09590466,0,0,0,0
 07/03  21:00:00,26.6375,28.64008579,72.99773639,428.7944769,-0.19223703,5.774241829,0.09590466,0,0,0,0
 07/03  22:00:00,25.8625,28.41326586,70.68762805,417.0779367,-0.25912628,6.399932562,0.09590466,0,0,0,0
 07/03  23:00:00,25.4125,28.26409627,69.4944621,413.4237084,-0.307116936,6.961793088,0.09590466,0,0,0,0
 07/03  24:00:00,25.175,26.4073754,77.28970131,412.3718021,-0.535974045,11.49644501,0,0,0,0,0
 07/04  01:00:00,24.9125,25.55210624,81.99388102,411.9763375,0.275945412,6.590213588,0,0,0,0,0
 07/04  02:00:00,24.6125,25.33540716,83.92626394,411.8457518,0.22470283,6.050197535,0,0,0,0,0
 07/04  03:00:00,24.0625,25.09010738,85.23505198,411.7977874,0.175784778,5.647673363,0,0,0,0,0
 07/04  04:00:00,23.175,24.747352,85.41164731,411.7801729,0.095830428,5.205608449,0,0,0,0,0
 07/04  05:00:00,22.1125,24.36207634,84.10161401,411.7737144,-0.009171335,5.021853992,0,0,0,0,0
 07/04  06:00:00,21.1375,24.00719224,81.59678298,411.7713528,-0.120763817,5.321269736,0,0,0,0,0
 07/04  07:00:00,20.55,23.76033215,78.51420815,411.7704918,-0.218068019,5.996142187,0,0,0,0,0
 07/04  08:00:00,20.65,25.53684674,68.46987399,411.7701793,-0.038519841,5.541417972,0.09590466,0,0,0,0
 07/04  09:00:00,21.175,26.42558977,64.74390045,411.7700508,0.221550732,6.025538824,0.09590466,0,0,0,0
 07/04  10:00:00,21.5875,27.4720751,66.44891261,636.3454654,0.408812798,8.67875621,0.09590466,0,0,0,0
 07/04  11:00:00,21.7,27.49760974,69.20750822,754.8952683,0.513395245,10.51240471,0.09590466,0,0,0,0
 07/04  12:00:00,21.7625,27.5180736,68.87915135,770.760484,0.508540389,10.40655671,0.09590466,0,0,0,0
 07/04  13:00:00,21.925,27.35652726,68.01174922,719.2701909,0.482428128,9.867296681,0.09590466,0,0,0,0
 07/04  14:00:00,22.375,27.53164137,67.23989923,703.730608,0.487134927,9.961853219,0.09590466,0,0,0,0
 07/04  15:00:00,23.475,27.85592505,68.32030542,713.3786572,0.550984132,11.37028334,0.09590466,0,0,0,0
 07/04  16:00:00,25.3125,28.53377996,72.2016221,779.8503181,0.694667519,15.21614394,0.09590466,0,0,0,0
 07/04  17:00:00,27.2875,28.94701864,78.11192606,781.3317837,0.848583385,20.21972884,0.09590466,0,0,0,0
 07/04  18:00:00,28.5625,29.05795807,83.27088472,677.8411055,0.938615858,23.61054375,0.09590466,0,0,0,0
 07/04  19:00:00,28.4,28.90585432,85.73562541,554.199241,0.958896072,24.4248197,0.09590466,0,0,0,0
 07/04  20:00:00,26.9125,28.46769887,84.43590407,466.7101794,-0.166899581,5.60579835,0.09590466,0,0,0,0
 07/04  21:00:00,25.0125,27.9299396,80.6303481,428.8867666,-0.302939218,6.94115064,0.09590466,0,0,0,0
 07/04  22:00:00,23.4875,27.45614771,76.15035893,417.0836782,-0.445457673,9.169329493,0.09590466,0,0,0,0
 07/04  23:00:00,22.5625,27.1338263,72.69584748,413.4168241,-0.558740512,11.54979621,0.09590466,0,0,0,0
 07/04  24:00:00,22.175,25.08561109,79.46484057,412.3693718,-0.856247454,21.12711507,0,0,0,0,0
 07/05  01:00:00,22.1625,24.24370167,82.90208858,411.9730532,-0.083224943,5.147105851,0,0,0,0,0
 07/05  02:00:00,22.3875,24.23264739,84.16407807,411.8442268,-0.098340036,5.200374304,0,0,0,0,0
 07/05  03:00:00,22.5625,24.25308338,85.78741585,411.7971586,-0.089510699,5.165945903,0,0,0,0,0
 07/05  04:00:00,22.5375,24.21675697,87.29588302,411.7799385,-0.092780138,5.178569996,0,0,0,0,0
 07/05  05:00:00,22.4375,24.14632495,88.62640453,411.7736362,-0.109136196,5.24713598,0,0,0,0,0
 07/05  06:00:00,22.275,24.05948525,89.87601963,411.7713301,-0.128153749,5.3411973,0,0,0,0,0
 07/05  07:00:00,22.1375,23.97344269,90.46102566,411.7704863,-0.153065019,5.486323221,0,0,0,0,0
 07/05  08:00:00,22.2875,25.93344002,80.57153957,411.7701781,0.081756814,5.781004454,0.09590466,0,0,0,0
 07/05  09:00:00,22.7125,26.7452563,76.97893871,411.7700507,0.346763208,7.50598008,0.09590466,0,0,0,0
 07/05  10:00:00,23.275,27.7389502,77.24835722,636.6186198,0.512820047,10.66392679,0.09590466,0,0,0,0
 07/05  11:00:00,23.9375,27.89751602,78.09510313,755.899992,0.618417283,13.02383483,0.09590466,0,0,0,0
 07/05  12:00:00,24.7,28.1258378,75.45778474,772.3974744,0.641717608,13.6475217,0.09590466,0,0,0,0
 07/05  13:00:00,25.625,28.21295242,71.76447848,721.3222537,0.644828434,13.73206373,0.09590466,0,0,0,0
 07/05  14:00:00,26.875,28.60542968,68.21203314,706.049984,0.675879408,14.60889974,0.09590466,0,0,0,0
 07/05  15:00:00,28.4,29.03626637,66.65498345,716.0381958,0.749734758,16.8507598,0.09590466,0,0,0,0
 07/05  16:00:00,29.8125,29.60183621,67.45715983,782.702056,0.871315451,21.06051384,0.09590466,0,0,0,0
 07/05  17:00:00,30.175,29.6768378,68.63797997,783.6676621,0.940888417,23.69816708,0.09590466,0,0,0,0
 07/05  18:00:00,29.725,29.40405417,67.50931586,678.9910231,0.900406344,22.13222501,0.09590466,0,0,0,0
 07/05  19:00:00,29,29.09461758,65.82046013,554.7168657,0.828860243,19.50319193,0.09590466,0,0,0,0
 07/05  20:00:00,28.2,28.83156715,65.04068089,467.0761735,-0.27752257,6.604243721,0.09590466,0,0,0,0
 07/05  21:00:00,27.4,28.63031112,65.53448813,429.1271731,-0.313749839,7.047547929,0.09590466,0,0,0,0
 07/05  22:00:00,26.725,28.46158374,66.71949673,417.2090115,-0.334778571,7.331217154,0.09590466,0,0,0,0
 07/05  23:00:00,26.1875,28.33092556,68.31410935,413.4721322,-0.342705306,7.443227927,0.09590466,0,0,0,0
 07/05  24:00:00,25.75,26.48712306,77.58341122,412.3911712,-0.549144262,11.74990001,0,0,0,0,0
 07/06  01:00:00,25.4125,25.67343804,83.31264036,411.9834042,0.285180732,6.695131216,0,0,0,0,0
 07/06  02:00:00,25.1125,25.47314501,86.3188714,411.8484752,0.248432927,6.282144245,0,0,0,0,0
 07/06  03:00:00,24.8125,25.31158867,88.80096176,411.7988416,0.222652053,6.029541568,0,0,0,0,0
 07/06  04:00:00,24.45,25.1350723,91.04144387,411.7805931,0.193667614,5.779608212,0,0,0,0,0
 07/06  05:00:00,24.1125,24.95092399,92.87474648,411.7738878,0.157658117,5.517176795,0,0,0,0,0
 07/06  06:00:00,23.8125,24.79073656,93.99855117,411.7714259,0.121277922,5.306973114,0,0,0,0,0
 07/06  07:00:00,23.6375,24.67585349,94.10261369,411.7705227,0.085298738,5.15224368,0,0,0,0,0
 07/06  08:00:00,23.725,26.67905335,82.78872443,411.7701889,0.316786477,7.7424387,0.09590466,0,0,0,0
 07/06  09:00:00,24.175,27.43216443,78.37199236,411.7700547,0.553494228,11.41591888,0.09590466,0,0,0,0
 07/06  10:00:00,24.8375,28.36799216,78.26044215,636.7716719,0.694812665,15.28320482,0.09590466,0,0,0,0
 07/06  11:00:00,25.5375,28.53296052,78.31638758,756.3608722,0.79105106,18.19083291,0.09590466,0,0,0,0
 07/06  12:00:00,26.3,28.75722517,74.63538309,772.9849054,0.805492585,18.68128315,0.09590466,0,0,0,0
 07/06  13:00:00,27.0375,28.81051242,69.75784493,721.8707714,0.792655885,18.24827195,0.09590466,0,0,0,0
 07/06  14:00:00,27.7375,29.05812252,65.19928834,706.3623754,0.789818003,18.14998078,0.09590466,0,0,0,0
 07/06  15:00:00,28.4375,29.27173349,63.02455554,716.001843,0.812863088,18.93600487,0.09590466,0,0,0,0
 07/06  16:00:00,28.95,29.58329861,64.28206624,782.2115941,0.877827749,21.28246535,0.09590466,0,0,0,0
 07/06  17:00:00,28.9125,29.52748677,67.1617388,782.8481538,0.921234196,22.92350418,0.09590466,0,0,0,0
 07/06  18:00:00,28.3,29.18673914,69.44699561,678.2061395,0.895005766,21.92234531,0.09590466,0,0,0,0
 07/06  19:00:00,27.375,28.78639164,71.40871705,554.0860718,0.837027211,19.7905211,0.09590466,0,0,0,0
 07/06  20:00:00,26.375,28.41938412,73.48582115,466.6636737,-0.268103655,6.498107637,0.09590466,0,0,0,0
 07/06  21:00:00,25.5,28.14836145,75.36855558,428.9143374,-0.310166553,7.001526699,0.09590466,0,0,0,0
 07/06  22:00:00,24.95,27.97142978,76.32291947,417.1150855,-0.340203477,7.408273863,0.09590466,0,0,0,0
 07/06  23:00:00,24.7375,27.88741823,76.35021109,413.4349627,-0.360252979,7.701569654,0.09590466,0,0,0,0
 07/06  24:00:00,24.7,26.0723353,83.7503126,412.3754539,-0.59277684,12.88764678,0,0,0,0,0
 07/07  01:00:00,24.7625,25.31459013,85.35829242,411.977381,0.211530499,5.935974914,0,0,0,0,0
 07/07  02:00:00,24.7375,25.23296885,83.19770091,411.8461018,0.164302054,5.562331651,0,0,0,0,0
 07/07  03:00:00,24.5125,25.12011612,80.66713739,411.7979182,0.116101519,5.284566183,0,0,0,0,0
 07/07  04:00:00,23.9625,24.88690156,78.31766776,411.7802335,0.046258,5.056970984,0,0,0,0,0
 07/07  05:00:00,23.2,24.5748408,76.22196833,411.7737459,-0.046361223,5.05866667,0,0,0,0,0
 07/07  06:00:00,22.4625,24.28103201,74.61899121,411.7713693,-0.136256279,5.396236242,0,0,0,0,0
 07/07  07:00:00,22.0125,24.07273825,73.67581498,411.7705001,-0.208475377,5.905833506,0,0,0,0,0
 07/07  08:00:00,22.025,25.96542017,65.72870479,411.770183,0.007881755,5.624861005,0.09590466,0,0,0,0
 07/07  09:00:00,22.4125,26.79762761,63.60354333,411.7700521,0.282532547,6.664005622,0.09590466,0,0,0,0
 07/07  10:00:00,23.1625,27.8240346,66.49930148,636.6746612,0.458950095,9.585185686,0.09590466,0,0,0,0
 07/07  11:00:00,24.1875,28.06449184,70.55696423,756.2079507,0.598880513,12.52366888,0.09590466,0,0,0,0
 07/07  12:00:00,25.4125,28.40232433,71.81651345,773.0319438,0.671315748,14.48264028,0.09590466,0,0,0,0
 07/07  13:00:00,26.775,28.60192113,72.22827643,722.1969274,0.729640055,16.20805393,0.09590466,0,0,0,0
 07/07  14:00:00,28.175,29.03638784,72.18494191,706.9234801,0.808308483,18.7952478,0.09590466,0,0,0,0
 07/07  15:00:00,29.5125,29.43166125,72.78720459,716.7492016,0.904995904,22.3088737,0.09590466,0,0,0,0
 07/07  16:00:00,30.6875,29.91808925,74.15735922,783.1771785,1.019331529,26.96722276,0.09590466,0,0,0,0
 07/07  17:00:00,31.4125,30.08128709,74.62864514,784.1399715,1.095155616,30.29398008,0.09590466,0,0,0,0
 07/07  18:00:00,31.475,29.98259269,72.47317781,679.6101972,1.088170442,29.98082052,0.09590466,0,0,0,0
 07/07  19:00:00,31.025,29.79986992,68.95131932,555.2386705,1.034159201,27.58787638,0.09590466,0,0,0,0
 07/07  20:00:00,30.3,29.60110639,65.81648167,467.3955997,-0.07585776,5.126234234,0.09590466,0,0,0,0
 07/07  21:00:00,29.4375,29.41422674,63.91096818,429.2793845,-0.127361676,5.339069419,0.09590466,0,0,0,0
 07/07  22:00:00,28.475,29.20265787,63.13368195,417.2717901,-0.168016538,5.587672391,0.09590466,0,0,0,0
 07/07  23:00:00,27.5375,28.98321959,62.98594743,413.4951896,-0.205376792,5.87664237,0.09590466,0,0,0,0
 07/07  24:00:00,26.6375,27.05002267,70.06321121,412.4001951,-0.428039072,9.254485292,0,0,0,0,0
 07/08  01:00:00,25.7375,26.07441939,73.88835299,411.9864351,0.373056566,7.918381474,0,0,0,0,0
 07/08  02:00:00,24.9,25.65503634,75.31752422,411.8494561,0.277220804,6.607612574,0,0,0,0,0
 07/08  03:00:00,24.1,25.27779772,76.70015749,411.7991302,0.195638627,5.804817056,0,0,0,0,0
 07/08  04:00:00,23.3625,24.9395433,77.48662455,411.7806634,0.114652568,5.281432814,0,0,0,0,0
 07/08  05:00:00,22.7875,24.69083689,77.46269231,411.7738981,0.045590433,5.049134262,0,0,0,0,0
 07/08  06:00:00,22.35,24.50309975,76.88852865,411.7714235,-0.011784486,5.007460841,0,0,0,0,0
 07/08  07:00:00,22.1375,24.37956777,75.88435658,411.7705195,-0.060544335,5.078430082,0,0,0,0,0
 07/08  08:00:00,22.6625,26.41187211,67.01036803,411.7701901,0.169564483,6.278886085,0.09590466,0,0,0,0
 07/08  09:00:00,24,27.56173444,64.53401678,411.7700542,0.494855964,10.1417386,0.09590466,0,0,0,0
 07/08  10:00:00,25.4125,28.72005224,67.77381152,636.9727846,0.709192366,15.77365117,0.09590466,0,0,0,0
 07/08  11:00:00,26.4625,28.98330002,71.22756066,757.0490302,0.855114226,20.43368616,0.09590466,0,0,0,0
 07/08  12:00:00,27.175,29.19494031,71.0393671,773.8449459,0.900526043,22.12663201,0.09590466,0,0,0,0
 07/08  13:00:00,27.775,29.23135607,68.95507145,722.5990437,0.911608717,22.55046302,0.09590466,0,0,0,0
 07/08  14:00:00,28.5,29.49260686,66.98295023,706.9441507,0.936444572,23.52632065,0.09590466,0,0,0,0
 07/08  15:00:00,29.4875,29.77776958,67.07597516,716.5886897,0.994358455,25.8904375,0.09590466,0,0,0,0
 07/08  16:00:00,30.525,30.21106418,69.41790534,782.9853138,1.09905646,30.49544267,0.09590466,0,0,0,0
 07/08  17:00:00,30.775,30.24899355,72.2930994,783.8239323,1.168930302,33.74346843,0.09590466,0,0,0,0
 07/08  18:00:00,30.3875,30.00614026,73.14047308,679.1038443,1.150932737,32.89007045,0.09590466,0,0,0,0
 07/08  19:00:00,29.7625,29.74733465,72.84333313,554.7765056,1.106433546,30.81325824,0.09590466,0,0,0,0
 07/08  20:00:00,29,29.49729819,72.97104553,467.0995654,0.010701345,5.006918888,0.09590466,0,0,0,0
